name,address,zipcode,phone,cuisine,ID
ippudo east village,"65 4th ave, ,",10003,2123880088.0,ramen,427
white oak tavern,"21 waverly pl, ,",10003,2122602604.0,bars comfort food american (traditional),428
benemon,"108 e 4th st,",10003,2126143006.0,japanese,429
tsurutontan udon noodle brasserie,"21 e 16th st, ,",10003,2129891000.0,japanese noodles soup,430
the boil,"17 waverly pl, ,",10003,6468337110.0,cajun/creole seafood,431
raku,"342 e 6th st, ,",10003,2122281324.0,japanese noodles,432
ayios greek rotisserie,"2 saint marks pl,",10003,2125053601.0,greek,433
barn joo,"35 union square w,",10003,6463989663.0,korean gastropubs asian fusion,434
abc kitchen,"35 e 18th st, ,",10003,2124755829.0,american (new) french,435
momofuku ko,"8 extra pl, ,",10003,2125000831.0,american (new),436
irvington,"the w hotel, 201 park ave s,",10003,2126770425.0,american (new),438
momofuku ssam bar,"207 2nd ave,",10003,2122543500.0,american (new),439
the eddy,"342 e 6th st, ,",10003,6468959884.0,american (new),440
follia nyc,"179 3rd ave,",10003,2124774100.0,wine bars italian pizza,442
gramercy farmer & the fish,"245 park ave s,",10003,6469985991.0,american (traditional) seafood,443
milon,"93 1st ave, ,",10003,2122284896.0,indian bangladeshi,444
the bao,"13 st marks pl, ,",10003,2123889238.0,chinese,445
soba-ya,"229 e 9th st, ,",10003,2125336966.0,japanese noodles,446
gotham bar and grill,"12 e 12th st, ,",10003,2126204020.0,american (new) bars,447
la contrada,"67 2nd ave cross 4th st,",10003,2126581948.0,italian lounges american (traditional),449
bowllin',"27 waverly pl, ,",10003,2126732727.0,korean asian fusion poke,451
la maison du croque monsieur,"17 e 13th st, ,",10003,2126752227.0,sandwiches french,452
ichiba ramen by shinokubo,"125 university pl,",10003,2127772495.0,ramen poke izakaya,453
tu-lu's gluten-free bakery,"338 e 11th st, ,",10003,2127772227.0,bakeries gluten-free,454
izakaya,"326 e 6th st, ,",10003,9179692469.0,izakaya tapas/small plates,456
ducks eatery,"351 e 12th st, ,",10003,2124323825.0,french cajun/creole american (traditional),457
rosie's,"29 e second st,",10003,2123350114.0,mexican,458
san marzano pasta fresca,"117 second ave, ,",10003,2127773600.0,italian pasta shops,459
city crab shack,"10 e 16th st, ,",10003,2125293800.0,seafood live/raw food,460
yakitori taisho,"5 st marks pl, ste 1,",10003,2122285086.0,sushi bars pubs izakaya,461
narcissa,"25 cooper sq, ,",10003,2122283344.0,american (new),462
' la cerveceria,"65 2nd ave, ,",10003,2127776965.0,latin american peruvian tapas/small plates,463
ootoya greenwich village,"41 e 11th st, ,",10003,2124734300.0,japanese,464
mi garba,"129 4th ave, ,",10003,6466844797.0,italian,465
mark,"33 st marks pl, ,",10003,2126773132.0,burgers,467
yakiniku west,"218 e 9th st, ,",10003,2129799238.0,japanese barbeque,468
cooper's craft & kitchen,"87 2nd ave, ,",10003,6466062384.0,bars american (new) gastropubs,469
ngam,"99 3rd ave, ,",10003,2127778424.0,thai cooking schools comfort food,470
misirizzi,"36 e 4th st,",10003,2123750100.0,italian,471
royal bangladesh indian restaurant,"93 1st ave, ,",10003,2126746209.0,indian bangladeshi,472
craft,"43 e 19th st, ,",10003,2127800880.0,american (new),473
angel's share,"8 stuyvesant st, ,",10003,2127775415.0,japanese cocktail bars,474
sigiri,"91 1st ave,",10003,2126149333.0,sri lankan vegetarian,475
zundo-ya,"84 e 10th st, ,",10003,9176393549.0,ramen,476
korilla bbq,"23 3rd ave, ,",10003,6468239423.0,korean salad asian fusion,477
semsom,"2 astor pl,",10003,2129792363.0,mediterranean lebanese,478
casa mono,"52 irving pl, ,",10003,2122532773.0,spanish tapas bars basque,479
miscelanea ny,"63 e 4th st,",10003,2122530277.0,coffee & tea mexican sandwiches,480
café orlin,"41 st marks pl, ,",10003,2127771447.0,middle eastern cafes,482
k'ook,"324 e 6th st,",10003,2122540300.0,korean,484
maharlika,"111 1st ave, ,",10003,6463927880.0,filipino,485
feast,"102 3rd ave,",10003,2125298880.0,american (new) breakfast & brunch,486
cha-an,"230 e 9th st, 2nd fl,",10003,2122288030.0,japanese tea rooms,487
posto,"310 2nd ave,",10003,2127161200.0,pizza italian sandwiches,488
ponty bistro,"218 3rd ave, ,",10003,2127771616.0,african french,489
union fare restaurant,"6 e 18th st, ,",10003,2126336003.0,american (new),490
the black ant,"60 2nd ave, ,",10003,2125980300.0,mexican,491
divya's kitchen,"25 1st ave,",10003,2124774834.0,gluten-free vegan vegetarian,492
hi-collar,"214 e 10th st, ,",10003,2127777018.0,japanese coffee & tea bars,493
the smith,"55 3rd ave, ,",10003,2124209800.0,american (new) breakfast & brunch brasseries,494
momofuku noodle bar,"171 1st ave, ,",10003,2127777773.0,ramen american (new),498
asia de cuba,"415 lafayette st,",10003,2127267755.0,cuban latin american asian fusion,500
jewel bako,"239 e 5th st, ,",10003,2129791012.0,sushi bars japanese,501
ugly kitchen,"103 1st ave,",10003,2127776677.0,bars asian fusion filipino,502
tac n roll,"124 e 4th st,",10003,2123530800.0,tacos fast food sandwiches,504
oiji,"119 1st ave, ,",10003,6467679050.0,korean,505
bite,"211 e 14th st, ,",10003,2126773123.0,sandwiches salad mediterranean,506
sugarfish by sushi nozawa,33 e 20th st,10003,3477058100.0,sushi bars,507
emojo burger,"261 1st ave,",10003,2122287587.0,burgers tacos chicken wings,508
taqueria diana,"129 2nd ave,",10003,6464227871.0,mexican,510
hot pot central,"188 2nd ave,",10003,3478995636.0,hot pot,511
the mermaid inn,"96 2nd ave, ,",10003,2126745870.0,seafood,512
xi'an famous foods,"81 st marks pl, ,",10003,2127862068.0,chinese noodles burgers,515
the organic grill,"123 1st ave, ,",10003,2124777177.0,vegan burgers organic stores,516
milk and hops,"779 broadway, ,",10003,2129955588.0,"cheese shops beer, wine & spirits sandwiches",517
mighty quinn's barbeque,"103 2nd ave, ,",10003,2126773733.0,barbeque,518
degustation,"239 e 5th st,",10003,2129791012.0,french american (new) spanish,519
hotel tortuga,"246 e 14th st, ,",10003,2122281884.0,mexican vegetarian vegan,520
nix,"72 university pl, ,",10003,2124989393.0,american (new) vegetarian vegan,521
friend of a farmer,"77 irving pl, ,",10003,2124772188.0,breakfast & brunch american (traditional) desserts,523
risotteria melotti,"309 e 5th st, ,",10003,6467558939.0,italian gluten-free wine bars,524
bar jamón,"125 e 17th st,",10003,2122532773.0,spanish tapas bars,526
ribalta pizza,"48 e 12th st, ,",10003,2127777781.0,pizza italian gluten-free,527
le coq rico,"30 e 20th st,",10003,2122677426.0,brasseries,528
le midi,"11 e 13th st,",10003,2122558787.0,french bars,529
jack's sliders & sushi,"171 3rd ave, ,",10003,2124662828.0,japanese burgers sushi bars,530
shu han ju ii,"58 3rd ave,",10003,2123588898.0,szechuan seafood,531
num pang sandwich shop,"28 e 12th st,",10003,6467910439.0,cambodian sandwiches,532
panna ii garden indian restaurant,"93 1st ave, ,",10003,2125984610.0,indian,533
fish bar,"237 e 5th st, ,",10003,2124754949.0,bars seafood,534
tuck shop,"68 e 1st st, ,",10003,2129795200.0,australian,535
jeepney,"201 1st ave, ,",10003,2125334121.0,filipino gastropubs burgers,536
paul's da burger joint,"131 2nd ave, ,",10003,2125293033.0,burgers,538
lionsbeerstore,"104 2nd ave, ,",10003,2124750595.0,bars gastropubs american (new),539
adalya,"55 irving pl,",10003,6468961441.0,mediterranean,540
curry-ya,"214 e 10th st, ,",10003,8666028779.0,japanese curry,542
otto's tacos,"141 2nd ave,",10003,6466784018.0,mexican,543
the halal guys,"307 east 14th st, ,",10003,3475271505.0,middle eastern halal,544
the library at the public,"425 lafayette st, ,",10003,2125398777.0,american (new) lounges cocktail bars,545
casa neta,"40 e 20th st,",10003,2125297870.0,mexican lounges,546
n'eat,"58 2nd ave,",10003,9178926350.0,modern european,547
al vicoletto,"9 e 17th st, ,",10003,2126206166.0,italian wine bars delis,548
union square cafe,"101 e 19th st, ,",10003,2122434020.0,american (new) cafes wine bars,549
lil' frankie's,"19 1st ave, ,",10003,2124204900.0,pizza italian,550
the copper still,"151 2nd ave, ,",10003,2125108469.0,bars gastropubs,551
bluestone lane,"770 broadway,",10003,2124771626.0,coffee & tea gluten-free breakfast & brunch,553
piccola strada,"77 e 4th st, between 5th ave,",10003,,italian,554
wok to walk,"42 union sq e, ,",10003,6469187006.0,asian fusion fast food,555
dan and john's wings,"135 1st ave, ,",10003,2128589935.0,chicken wings,556
mamoun's falafel,"30 st marks pl,",10003,6468705785.0,middle eastern falafel,558
bowery meat company,"9 e 1st st, ,",10003,2124605255.0,steakhouses seafood meat shops,559
mud,"307 e 9th st, ,",10003,2122289074.0,coffee & tea breakfast & brunch,560
esperanto fonda,"58 e 1st st,",10003,9176393197.0,spanish,561
shabu-tatsu east village,"216 e 10th st, ,",10003,2124772972.0,japanese barbeque hot pot,563
udon west,"11 st marks pl, ,",10003,2123533888.0,japanese noodles,564
dorado tacos,"28 e 12th st, ,",10003,2126270900.0,mexican gluten-free,566
local 92,"92 2nd ave, ,",10003,2124322232.0,mediterranean,567
angelica kitchen,"300 e 12th st, ,",10003,2122282909.0,vegetarian,568
indochine,"430 lafayette st, ste a,",10003,2125055111.0,vietnamese french,569
senor pollo,"221 1st ave, ,",10003,2127770362.0,latin american peruvian,570
yuba,"105 e 9th st, ,",10003,2127778188.0,japanese sushi bars,571
raj mahal,"322 e 6th st, ste 1,",10003,2129823632.0,indian,572
joe jr. restaurant,"167 3rd ave, ,",10003,2124735150.0,diners,573
99 miles to philly,"94 3rd ave,",10003,2122532700.0,sandwiches,574
klimat lounge,"77 e 7th st, ,",10003,9172140589.0,polish lounges wine bars,575
otto enoteca pizzeria,"one fifth ave at 8th st, ,",10003,2129959559.0,italian pizza,576
the winslow,"243 e 14th st, ,",10003,2127777717.0,pubs,579
boka,"9 st marks pl, ,",10003,6466785796.0,korean,580
bluestone lane,"51 astor pl, ,",10003,6468633197.0,coffee & tea breakfast & brunch gluten-free,581
the loop,"173 3rd ave, ,",10003,2125981200.0,sushi bars,582
pata negra,"345 e 12th st, ,",10003,2122281696.0,tapas bars wine bars spanish,583
madame vo,"212 e 10th st,",10003,9172612115.0,vietnamese,584
kanoyama,"175 2nd ave,",10003,2127775266.0,japanese sushi bars,585
wise men,"355 bowery, ,",10003,6465904244.0,american (new) cocktail bars lounges,586
lafayette,"380 lafayette st, ,",10003,2125333000.0,french brasseries bakeries,588
spice wala,"97 1st ave,",10003,2122540532.0,indian,589
edwin & neal's fish bar,"345 6th st, ,",10003,2124770617.0,seafood,590
prune,"54 e 1st st, ,",10003,2126776221.0,american (new) breakfast & brunch,591
the hummus & pita,"815 broadway, ,",10003,6469444100.0,mediterranean middle eastern vegetarian,592
roll it up,"63 e 7th st,",10003,,ice cream & frozen yogurt desserts waffles,593
double zero,"65 2nd ave, ,",10003,2127771608.0,pizza vegan wine bars,594
corkbuzz wine studio,"13 e 13th st, ,",10003,6468736071.0,wine bars american (new),595
brick lane curry house,"99 2nd ave,",10003,2123398353.0,indian,596
max brenner new york,"841 broadway,",10003,6464678803.0,chocolatiers & shops desserts american (traditional),599
kenka,"25 st marks pl, ,",10003,2122546363.0,sushi bars japanese,600
thai terminal,"349 e 12th st, ,",10003,2126140155.0,thai,601
dalias,"214 e 9th st, ,",10003,2125984321.0,spanish,602
tk kitchen,"26 st. marks pl., ,",10003,2129829782.0,desserts taiwanese bubble tea,603
the headless horseman,"119 e 15th st, ,",10003,2127775101.0,cocktail bars american (traditional) beer bar,605
umi no ie,"86 e 3rd st, ,",10003,6466541122.0,japanese,607
beetle house,"308 east 6th st, ,",10003,6465104786.0,american (new) modern european,608
john's of 12th street,"302 e 12th st, ,",10003,2124759531.0,italian vegan,611
mayahuel,"304 e 6th st, ,",10003,2122535888.0,mexican cocktail bars,613
vapiano,"113 university pl, ,",10003,2127779477.0,italian,614
mondo piatta,"171third ave, ,",10003,2122532008.0,pizza,615
the immigrant,"341 e 9th st,",10003,6463081724.0,wine bars,616
lillie's victorian bar & restaurant,"13 e 17th st, ,",10003,2123371970.0,venues & event spaces british gastropubs,618
taqueria st. marks place,"79 st marks pl, ,",10003,6469645614.0,mexican,619
huertas,"107 1st ave,",10003,2122284490.0,spanish basque,620
barbounia,"250 park ave s, ,",10003,2129950242.0,greek mediterranean breakfast & brunch,621
v-nam cafe,"20 1st ave, ,",10003,2127806020.0,vietnamese sandwiches coffee & tea,623
lui's thai food,"128 e 4th st, ,",10003,6466699310.0,thai,624
murray's falafel,"261 1st ave, ,",10003,2125331956.0,middle eastern kosher falafel,626
jp street,"52 e 8th st, ,",10003,2123889881.0,japanese burgers chicken wings,627
mimi cheng's dumplings,"179 2nd ave, ,",10003,2125332007.0,chinese taiwanese,628
lantern thai,"311 2nd ave, ,",10003,2127772770.0,thai,630
tortaria,"94 university pl, ,",10003,2127761830.0,mexican,631
café  standard,"25 cooper sq, ,",10003,2124755700.0,american (new) bars cafes,632
feltman's of coney island,"80 saint marks pl,",10003,6463376755.0,hot dogs,633
via della pace,"48 e 7th st, ,",10003,2122535803.0,italian,634
poke village,"250 e 14th st,",10003,2127771699.0,poke korean ramen,635
hasaki,"210 e 9th st, basement,",10003,2124733327.0,sushi bars japanese,636
tarallucci e vino - east village,"163 1st ave, ,",10003,2123881190.0,wine bars breakfast & brunch italian,637
vanessa's dumpling,"220 e 14th st, ,",10003,2125291329.0,chinese,638
glaze teriyaki,"139 4th ave, ,",10003,2124209400.0,japanese korean gluten-free,639
al horno lean mexican kitchen,"57 1st ave,",10003,6466093762.0,mexican,643
munchie mobile,", ,",10003,,food stands,644
cucina di pesce,"87 e 4th st, ,",10003,2122606800.0,italian seafood,645
village taverna,"81 university pl, ,",10003,2129823457.0,greek,646
the kitchen sink,"88 2nd ave, ,",10003,2124208050.0,bars diners american (traditional),647
hou yi hot pot,"97 2nd ave, ,",10003,2126258989.0,hot pot seafood noodles,648
daily provisions,"103 e 19th st,",10003,2124881505.0,cafes bakeries sandwiches,649
subway,28 e 8th st,10003,2123580286.0,sandwiches fast food,650
durden,"213 2nd ave,",10003,2124731155.0,pubs cocktail bars american (traditional),652
cafe rakka,"81 st marks pl, ,",10003,2129829166.0,middle eastern vegetarian sandwiches,653
david's bagels,"273 1st ave, ,",10003,2127802308.0,bagels delis sandwiches,655
dbgb kitchen and bar,"299 bowery, ,",10003,2129335300.0,gastropubs,656
numero 28 pizzeria napoletana,"176 2nd ave, ,",10003,2127771555.0,pizza,657
v spot,12 saint marks pl,10003,2122543693.0,latin american vegan gluten-free,658
j east,"175 3rd ave, ,",10003,2125298818.0,chinese,659
mari vanna,"41 e 20th st, ,",10003,2127771955.0,russian,660
village yokocho,"8 stuyvesant st, ,",10003,2125983041.0,japanese,662
shinbashi sushi,"85 1st ave, ,",10003,9176756723.0,japanese sushi bars salad,663
craftbar,"900 broadway,",10003,2124614300.0,american (new) breakfast & brunch american (traditional),664
heart of india,"79 2nd ave, ,",10003,2126739673.0,indian salad,665
east village thai,"32 e 7th st, ,",10003,2126734610.0,thai,666
el diablito taqueria,"60 e 3rd st,",10003,6466929268.0,mexican,667
the dead rabbit,"30 water st, ,",10004,6464227906.0,bars irish,668
blacktail,"22 battery pl, fl 2 pier a",10004,2127850153.0,cuban american (traditional) cocktail bars,669
luke's lobster fidi,"26 s william st, ,",10004,2127471700.0,seafood,670
adrienne's pizzabar,"54 stone st,",10004,2122483838.0,"pizza italian beer, wine & spirits",671
naya express,"one new york plaza, ,",10004,2127608888.0,lebanese,672
antica ristorante,"8 stone st, ,",10004,2124803880.0,italian,675
white horse tavern - financial district,"25 bridge st, ,",10004,2126689046.0,pubs burgers venues & event spaces,676
shorty's,"62 pearl st, ,",10004,2124803900.0,sandwiches bars steakhouses,677
pier a harbor house,"22 battery pl, ,",10004,2127850153.0,bars seafood venues & event spaces,678
gigino at wagner park,"20 battery pl, ,",10004,2125282228.0,italian seafood,679
harry's cafe & steak,"1 hanover sq,",10004,2127859200.0,steakhouses cafes,680
cappone's salumeria,"1 new york pl,",10004,9174751245.0,italian specialty food sandwiches,681
kome waza,"40 water st, ,",10004,6463681727.0,japanese salad poke,682
crepes du nord,"17 s william st, ,",10004,2124229500.0,creperies french modern european,683
11 hanover greek,"11 hanover square,",10004,2127854000.0,greek seafood bars,684
murphy's tavern,"6 stone st,",10004,2124251700.0,pubs american (traditional),685
bobby van's steakhouse,"25 broad street,",10004,2123448463.0,steakhouses seafood american (traditional),686
2west,"the ritz-carlton new york, battery park, two west street,",10004,2123440800.0,american (new),687
dig inn,"80 broad st, ,",10004,2127764052.0,american (traditional) salad,688
the gogo grill,"bowling green park, 1 broadway,",10004,6464251905.0,food trucks vegetarian sandwiches,689
fraunces tavern,"54 pearl st, ,",10004,2129681776.0,american (traditional) bars,690
le pain quotidien- broad street,"85 broad st,",10004,2126711620.0,coffee & tea belgian breakfast & brunch,692
inatteso cafe casano,"38 west st, battery park,",10004,2122677000.0,italian coffee & tea bagels,693
obao,"38 water st, ,",10004,2123616311.0,thai asian fusion vietnamese,695
primary,"26 broadway, fl 8,",10004,2126580077.0,shared office spaces fitness & instruction cafes,696
maple,", ,",10004,8555662753.0,food delivery services,698
smorgas chef,"53 stone st, ,",10004,2124223500.0,scandinavian,699
