_id,ltable_ID,rtable_ID,ltable_name,ltable_address,ltable_zipcode,ltable_cuisine,rtable_name,rtable_address,rtable_zipcode,rtable_cuisine,label
1192761,7947,4227,kim popla,"3465 e tremont ave, ,",10465,asian fusion japanese,mama  puebla,3465 e tremont ave,10465,mexican,0
1192932,7950,7850,frank & joe's deli,"3639 e tremont ave, ,",10465,sandwiches delis,frank and joe's deli,3639 e tremont ave,10465,delicatessen,1
1193186,7956,22117,chipotle mexican grill,"815 hutchinson river pkwy, ,",10465,mexican fast food,chipotle mexican grill,815 hutchinson river pkwy,10465,tex-mex,1
1193231,7956,21523,chipotle mexican grill,"815 hutchinson river pkwy, ,",10465,mexican fast food,sarku japan,815 hutchinson river pkwy,10465,japanese,0
1193395,7959,21736,china wok,"3839 e tremont ave, ,",10465,chinese,china wok,3839 e tremont ave,10465,chinese,0
1194562,7982,4033,vapor lounge,"3758 e tremont ave,",10465,hookah bars,vapor lounge,3758 e tremont ave,10465,american,1
1194784,7987,13662,trump golf links at ferry point,"500 hutchinson river pkwy, ,",10465,golf,trump golf links at ferry point,500 hutchinson river pkwy,10465,american,0
1195339,7997,12910,loong xin asian cuisine,"670 e 233rd st, ,",10466,japanese thai chinese,loong xin asian cuisine,670 e 233rd st,10466,chinese,1
1195672,8002,17574,carifesta restaurant,"4251 white plains rd, ,",10466,halal caribbean,carifesta restaurant,4251 white plains rd,10466,caribbean,1
1195962,8008,19175,golden ring,"4342 white plains rd, ,",10466,caribbean,golden ring,4342 white plains rd,10466,caribbean,1
1196301,8014,8690,tony's pizza,"4189 white plains road, ,",10466,pizza,tony's pizza,4189 white plains road,10466,pizza,1
1196392,8016,23645,el jobo seafood restaurant,"748 e 233rd st,",10466,seafood latin american,el jobo seafood restaurant,748 e 233rd st,10466,spanish,0
1196598,8019,16259,pizza place,"4024 white plains road, ,",10466,pizza,the pizza place,4024 white plains road,10466,pizza,1
1196838,8022,11807,the good dine,"3922 white plains rd, ,",10466,caribbean,deuce & bam good dine restaurant,3922 white plains rd,10466,caribbean,1
1196913,8023,19497,burger king,"4275 white plains rd, ,",10466,burgers,burger king,4275 white plains rd,10466,american,0
1197037,8025,19971,papa john's pizza,3929 white plains rd,10466,pizza,papa john's pizza,3929 white plains rd,10466,pizza,1
1197078,8026,12582,kaieteur bronx restaurant & bakery,"4379 white plains rd,",10466,bakeries caribbean indian,kaieteur restaurant,4379 white plains rd,10466,caribbean,1
1198109,8043,8527,china mia,"2232 white plains rd, ,",10467,chinese,"china mia exotic asian food, yogurt & juice bar",2232 white plains rd,10467,chinese,1
1199251,8056,11949,vip's cafe,"131 e gun hill rd, ,",10467,sandwiches italian,marconi's pizza,179 e gun hill rd,10467,pizza/italian,0
1199256,8056,7258,vip's cafe,"131 e gun hill rd, ,",10467,sandwiches italian,kennedy's chicken & pizza,332 e gun hill rd,10467,chicken,0
1199261,8056,10473,vip's cafe,"131 e gun hill rd, ,",10467,sandwiches italian,gustoso juice lounge,751b e gun hill rd,10467,"juice, smoothies, fruit salads",0
1199265,8056,10597,vip's cafe,"131 e gun hill rd, ,",10467,sandwiches italian,18 east gunhill pizza,18 e gun hill rd,10467,pizza,0
1199272,8056,16400,vip's cafe,"131 e gun hill rd, ,",10467,sandwiches italian,little michael's deli & salad bar,12 e gun hill rd,10467,delicatessen,0
1199306,8056,13295,vip's cafe,"131 e gun hill rd, ,",10467,sandwiches italian,ming liang kitchen,236 e gun hill rd,10467,chinese,0
1199356,8056,12796,vip's cafe,"131 e gun hill rd, ,",10467,sandwiches italian,el encuentro restaurant bar corp,352 e gun hill rd,10467,"latin (cuban, dominican, puerto rican, south & central american)",0
1200350,8067,13143,kam man kitchen,"311 e 204th st, ,",10467,mexican,kam man kitchen,311 e 204th st,10467,chinese,1
1200388,8067,4157,kam man kitchen,"311 e 204th st, ,",10467,mexican,subway,311 e 204th st,10467,sandwiches,0
1200756,8070,18874,m & r pizza,"7 e 208th st, ,",10467,pizza italian,m & r pizza,7 e 208th st,10467,pizza,1
1201026,8072,9740,blimpie,85 east gunhill road,10467,sandwiches,blimpie,85 east gunhill road,10467,sandwiches,0
1201531,8077,11949,caribe restaurant,"2 e gun hill rd, ,",10467,spanish dominican cuban,marconi's pizza,179 e gun hill rd,10467,pizza/italian,0
1201536,8077,7258,caribe restaurant,"2 e gun hill rd, ,",10467,spanish dominican cuban,kennedy's chicken & pizza,332 e gun hill rd,10467,chicken,0
1201541,8077,10473,caribe restaurant,"2 e gun hill rd, ,",10467,spanish dominican cuban,gustoso juice lounge,751b e gun hill rd,10467,"juice, smoothies, fruit salads",0
1201545,8077,10597,caribe restaurant,"2 e gun hill rd, ,",10467,spanish dominican cuban,18 east gunhill pizza,18 e gun hill rd,10467,pizza,0
1201552,8077,16400,caribe restaurant,"2 e gun hill rd, ,",10467,spanish dominican cuban,little michael's deli & salad bar,12 e gun hill rd,10467,delicatessen,0
1201586,8077,13295,caribe restaurant,"2 e gun hill rd, ,",10467,spanish dominican cuban,ming liang kitchen,236 e gun hill rd,10467,chinese,0
1201636,8077,12796,caribe restaurant,"2 e gun hill rd, ,",10467,spanish dominican cuban,el encuentro restaurant bar corp,352 e gun hill rd,10467,"latin (cuban, dominican, puerto rican, south & central american)",0
1201891,8080,11949,subway,"747 e gun hill rd, ,",10467,sandwiches fast food,marconi's pizza,179 e gun hill rd,10467,pizza/italian,0
1201896,8080,7258,subway,"747 e gun hill rd, ,",10467,sandwiches fast food,kennedy's chicken & pizza,332 e gun hill rd,10467,chicken,0
1201901,8080,10473,subway,"747 e gun hill rd, ,",10467,sandwiches fast food,gustoso juice lounge,751b e gun hill rd,10467,"juice, smoothies, fruit salads",0
1201905,8080,10597,subway,"747 e gun hill rd, ,",10467,sandwiches fast food,18 east gunhill pizza,18 e gun hill rd,10467,pizza,0
1201912,8080,16400,subway,"747 e gun hill rd, ,",10467,sandwiches fast food,little michael's deli & salad bar,12 e gun hill rd,10467,delicatessen,0
1201946,8080,13295,subway,"747 e gun hill rd, ,",10467,sandwiches fast food,ming liang kitchen,236 e gun hill rd,10467,chinese,0
1201996,8080,12796,subway,"747 e gun hill rd, ,",10467,sandwiches fast food,el encuentro restaurant bar corp,352 e gun hill rd,10467,"latin (cuban, dominican, puerto rican, south & central american)",0
1202366,8083,8997,mario's pizza,"79 e gun hill road, ,",10467,pizza,mario's pizza,79 east gun hill road,10467,pizza,1
1203293,8094,18525,la familia restaurant mexicano corporation,"334 e gun hill road, ,",10467,restaurants,la familia restaurant,334 east gun hill road,10467,mexican,1
1203331,8095,11949,kemmie restaurant & cuisine,"883 e gun hill rd, ,",10467,latin american,marconi's pizza,179 e gun hill rd,10467,pizza/italian,0
1203336,8095,7258,kemmie restaurant & cuisine,"883 e gun hill rd, ,",10467,latin american,kennedy's chicken & pizza,332 e gun hill rd,10467,chicken,0
1203341,8095,10473,kemmie restaurant & cuisine,"883 e gun hill rd, ,",10467,latin american,gustoso juice lounge,751b e gun hill rd,10467,"juice, smoothies, fruit salads",0
1203345,8095,10597,kemmie restaurant & cuisine,"883 e gun hill rd, ,",10467,latin american,18 east gunhill pizza,18 e gun hill rd,10467,pizza,0
1203352,8095,16400,kemmie restaurant & cuisine,"883 e gun hill rd, ,",10467,latin american,little michael's deli & salad bar,12 e gun hill rd,10467,delicatessen,0
1203386,8095,13295,kemmie restaurant & cuisine,"883 e gun hill rd, ,",10467,latin american,ming liang kitchen,236 e gun hill rd,10467,chinese,0
1203436,8095,12796,kemmie restaurant & cuisine,"883 e gun hill rd, ,",10467,latin american,el encuentro restaurant bar corp,352 e gun hill rd,10467,"latin (cuban, dominican, puerto rican, south & central american)",0
1203712,8098,16400,new little michael,"12 e gun hill road, ,",10467,restaurants,little michael's deli & salad bar,12 e gun hill rd,10467,delicatessen,1
1204618,8107,18663,island breezes ii,3634 white plains rd,10467,caribbean,ochie bekkle carribbean american kool restaurant,3634 white plains rd,10467,caribbean,0
1205604,8115,23539,papa john's pizza,2733 white plains rd,10467,pizza,papa john's pizza,2733 white plains rd,10467,other,1
1206124,8120,10406,aziza africa restaurant & catering svce,"3716 white plains rd, ,",10467,soup,maddy's african grill restaurant,3716 white plains rd,10467,african,0
1206717,8125,12280,golden crust patties,"2718 white plains rd, ,",10467,caribbean,golden krust caribbean bakery & grill,2718 white plains rd,10467,caribbean,0
1207052,8129,13432,frank's pizza and pasta,"3770 white plains rd, ,",10467,pizza,franks pizza and pasta,3770 white plains rd,10467,pizza/italian,1
1207651,8135,11949,new ming ling kitchen,"236 e gun hill rd, ,",10467,chinese,marconi's pizza,179 e gun hill rd,10467,pizza/italian,0
1207656,8135,7258,new ming ling kitchen,"236 e gun hill rd, ,",10467,chinese,kennedy's chicken & pizza,332 e gun hill rd,10467,chicken,0
1207661,8135,10473,new ming ling kitchen,"236 e gun hill rd, ,",10467,chinese,gustoso juice lounge,751b e gun hill rd,10467,"juice, smoothies, fruit salads",0
1207665,8135,10597,new ming ling kitchen,"236 e gun hill rd, ,",10467,chinese,18 east gunhill pizza,18 e gun hill rd,10467,pizza,0
1207672,8135,16400,new ming ling kitchen,"236 e gun hill rd, ,",10467,chinese,little michael's deli & salad bar,12 e gun hill rd,10467,delicatessen,0
1207706,8135,13295,new ming ling kitchen,"236 e gun hill rd, ,",10467,chinese,ming liang kitchen,236 e gun hill rd,10467,chinese,1
1207756,8135,12796,new ming ling kitchen,"236 e gun hill rd, ,",10467,chinese,el encuentro restaurant bar corp,352 e gun hill rd,10467,"latin (cuban, dominican, puerto rican, south & central american)",0
1208626,8143,3478,papa john's pizza,362 e 204th st,10467,pizza,papa john's,362 e 204th st,10467,pizza,1
1209643,8152,21676,panda house taco & chinese take out,"277 e 206th st, ,",10467,chinese,mei panda house / top fresh tortillas,277 e 206th st,10467,chinese,1
1209691,8153,11949,pizza hut,765 e gun hill rd,10467,pizza,marconi's pizza,179 e gun hill rd,10467,pizza/italian,0
1209696,8153,7258,pizza hut,765 e gun hill rd,10467,pizza,kennedy's chicken & pizza,332 e gun hill rd,10467,chicken,0
1209701,8153,10473,pizza hut,765 e gun hill rd,10467,pizza,gustoso juice lounge,751b e gun hill rd,10467,"juice, smoothies, fruit salads",0
1209705,8153,10597,pizza hut,765 e gun hill rd,10467,pizza,18 east gunhill pizza,18 e gun hill rd,10467,pizza,0
1209712,8153,16400,pizza hut,765 e gun hill rd,10467,pizza,little michael's deli & salad bar,12 e gun hill rd,10467,delicatessen,0
1209746,8153,13295,pizza hut,765 e gun hill rd,10467,pizza,ming liang kitchen,236 e gun hill rd,10467,chinese,0
1209796,8153,12796,pizza hut,765 e gun hill rd,10467,pizza,el encuentro restaurant bar corp,352 e gun hill rd,10467,"latin (cuban, dominican, puerto rican, south & central american)",0
1210061,8160,18871,las maravillas de mexico restaurant,"11 bedford park blvd e, ,",10468,mexican beer bar,wai kang chinese restaurant,39 bedford park blvd e,10468,chinese,0
1210094,8160,22697,las maravillas de mexico restaurant,"11 bedford park blvd e, ,",10468,mexican beer bar,kennedy fried chicken,25 bedford park blvd e,10468,chicken,0
1210240,8163,11893,caridad restaurant,"135 w kingsbridge rd, ,",10468,latin american spanish,caridad restaurant,135 w kingsbridge rd,10468,"latin (cuban, dominican, puerto rican, south & central american)",1
1210381,8166,18871,bedford cafe & restaurant,"1 bedford park blvd e, ,",10468,american (traditional) cafes,wai kang chinese restaurant,39 bedford park blvd e,10468,chinese,0
1210414,8166,22697,bedford cafe & restaurant,"1 bedford park blvd e, ,",10468,american (traditional) cafes,kennedy fried chicken,25 bedford park blvd e,10468,chicken,0
1210924,8172,21916,el sinaloense,"132 w fordham rd, ,",10468,mexican bars,el sinaloense,132 w fordham rd,10468,mexican,1
1211334,8178,9893,cafeteria at lehman college,"250 bedford park blvd w, ,",10468,cafeteria,underground lounge,250 bedford park blvd w,10468,american,0
1211661,8184,18871,jerome pizza,"21 bedford park blvd e, ,",10468,pizza,wai kang chinese restaurant,39 bedford park blvd e,10468,chinese,0
1211667,8184,13854,jerome pizza,"21 bedford park blvd e, ,",10468,pizza,jerome's pizza & pasta,21 east bedford park boulevard e,10468,pizza,1
1211694,8184,22697,jerome pizza,"21 bedford park blvd e, ,",10468,pizza,kennedy fried chicken,25 bedford park blvd e,10468,chicken,0
1211926,8189,11820,panda express,"1 w fordham rd, ,",10468,chinese fast food,panda express,1 w fordham rd,10468,asian,1
1211981,8190,18871,national restaurant & coffee shop,"8 bedford park blvd e, ,",10468,diners breakfast & brunch american (traditional),wai kang chinese restaurant,39 bedford park blvd e,10468,chinese,0
1212014,8190,22697,national restaurant & coffee shop,"8 bedford park blvd e, ,",10468,diners breakfast & brunch american (traditional),kennedy fried chicken,25 bedford park blvd e,10468,chicken,0
1212365,8195,22930,celia's restaurant bar & grill,"138 w fordham rd, ,",10468,lounges dominican,celia's restaurant,138 w fordham rd,10468,"latin (cuban, dominican, puerto rican, south & central american)",1
1212461,8197,18871,wai kang restaurant,"39 bedford park blvd, ,",10468,chinese,wai kang chinese restaurant,39 bedford park blvd e,10468,chinese,1
1212917,8204,16158,number 8 chinese restaurant,"176 w fordham rd, ,",10468,chinese,new no.8 chinese restaurant,176 w fordham rd,10468,chinese,1
1213232,8211,23441,number one restaurant,"64 w kingsbridge rd, ,",10468,cantonese,new no. 1 china wok,64 w kingsbridge rd,10468,chinese,1
1213619,8216,2009,giovanni gourmet catering,"80 w fordham rd, ,",10468,pizza caterers,giovanni's,80 w fordham rd,10468,pizza/italian,1
1213915,8220,1709,mirador reataurant,"44 w kingsbridge rd, ,",10468,american (new),mirador restaurant,44 w kingsbridge rd,10468,"latin (cuban, dominican, puerto rican, south & central american)",1
1214521,8227,11440,king's pizza,"131 w kingsbridge rd, ,",10468,pizza,kings pizza,131 w kingsbridge rd,10468,pizza,1
1214829,8233,5693,lucky star,"145 w kingsbridge rd, ,",10468,chinese,lucky star,145 w kingsbridge rd,10468,chinese,1
1215416,8242,1343,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,caribbean,your daley bread,1303 e gun hill rd,10469,caribbean,0
1215435,8242,3246,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,caribbean,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1215443,8242,15331,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,caribbean,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1215467,8242,6722,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,caribbean,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1215469,8242,13604,7 spices carribean restaurant,"906 e gun hill rd, ,",10469,caribbean,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1215471,8243,1343,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,italian latin american spanish,your daley bread,1303 e gun hill rd,10469,caribbean,0
1215490,8243,3246,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,italian latin american spanish,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1215498,8243,15331,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,italian latin american spanish,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1215522,8243,6722,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,italian latin american spanish,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1215524,8243,13604,caridad and louie's restaurant,"1660 e gun hill rd, ,",10469,italian latin american spanish,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1215636,8246,1343,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,pizza,your daley bread,1303 e gun hill rd,10469,caribbean,0
1215655,8246,3246,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,pizza,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1215663,8246,15331,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,pizza,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1215687,8246,6722,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,pizza,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1215689,8246,13604,nick's pizza restaurant,"1356 e gun hill rd, ,",10469,pizza,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1215801,8252,1343,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,chinese,your daley bread,1303 e gun hill rd,10469,caribbean,0
1215820,8252,3246,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,chinese,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1215828,8252,15331,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,chinese,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1215852,8252,6722,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,chinese,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1215854,8252,13604,mandarin wok restaurant,"1232 e gun hill rd, ,",10469,chinese,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1215856,8254,1343,ultimate grill,"1345 e gun hill rd, ,",10469,caribbean,your daley bread,1303 e gun hill rd,10469,caribbean,0
1215875,8254,3246,ultimate grill,"1345 e gun hill rd, ,",10469,caribbean,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1215883,8254,15331,ultimate grill,"1345 e gun hill rd, ,",10469,caribbean,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1215907,8254,6722,ultimate grill,"1345 e gun hill rd, ,",10469,caribbean,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1215909,8254,13604,ultimate grill,"1345 e gun hill rd, ,",10469,caribbean,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1216208,8260,8276,tgi fridays,"51780 east gun hill rd, ,",10469,american (traditional),constant spring restaurant,1344 east gun hill rd,10469,caribbean,0
1216351,8265,1343,pelham bay diner,"1920 e gun hill rd, ,",10469,diners american (new),your daley bread,1303 e gun hill rd,10469,caribbean,0
1216370,8265,3246,pelham bay diner,"1920 e gun hill rd, ,",10469,diners american (new),central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1216378,8265,15331,pelham bay diner,"1920 e gun hill rd, ,",10469,diners american (new),kennedy fried chicken,1359 e gun hill rd,10469,american,0
1216402,8265,6722,pelham bay diner,"1920 e gun hill rd, ,",10469,diners american (new),olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1216404,8265,13604,pelham bay diner,"1920 e gun hill rd, ,",10469,diners american (new),jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1216406,8266,1343,country boyz restaurant,"1182 e gun hill rd, ,",10469,caribbean fast food,your daley bread,1303 e gun hill rd,10469,caribbean,0
1216425,8266,3246,country boyz restaurant,"1182 e gun hill rd, ,",10469,caribbean fast food,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1216433,8266,15331,country boyz restaurant,"1182 e gun hill rd, ,",10469,caribbean fast food,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1216457,8266,6722,country boyz restaurant,"1182 e gun hill rd, ,",10469,caribbean fast food,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1216459,8266,13604,country boyz restaurant,"1182 e gun hill rd, ,",10469,caribbean fast food,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1216461,8267,1343,d'angelos pizzeria,"902 e gun hill rd, ,",10469,pizza,your daley bread,1303 e gun hill rd,10469,caribbean,0
1216480,8267,3246,d'angelos pizzeria,"902 e gun hill rd, ,",10469,pizza,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1216488,8267,15331,d'angelos pizzeria,"902 e gun hill rd, ,",10469,pizza,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1216512,8267,6722,d'angelos pizzeria,"902 e gun hill rd, ,",10469,pizza,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1216514,8267,13604,d'angelos pizzeria,"902 e gun hill rd, ,",10469,pizza,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1216626,8272,1343,rk super heros,"978 e gun hill rd, ,",10469,sandwiches,your daley bread,1303 e gun hill rd,10469,caribbean,0
1216645,8272,3246,rk super heros,"978 e gun hill rd, ,",10469,sandwiches,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1216653,8272,15331,rk super heros,"978 e gun hill rd, ,",10469,sandwiches,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1216677,8272,6722,rk super heros,"978 e gun hill rd, ,",10469,sandwiches,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1216679,8272,13604,rk super heros,"978 e gun hill rd, ,",10469,sandwiches,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1216956,8280,1343,fresh fruits & fish market,"1394 e gun hill rd, ,",10469,fruits & veggies fish & chips,your daley bread,1303 e gun hill rd,10469,caribbean,0
1216975,8280,3246,fresh fruits & fish market,"1394 e gun hill rd, ,",10469,fruits & veggies fish & chips,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1216983,8280,15331,fresh fruits & fish market,"1394 e gun hill rd, ,",10469,fruits & veggies fish & chips,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1217007,8280,6722,fresh fruits & fish market,"1394 e gun hill rd, ,",10469,fruits & veggies fish & chips,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1217009,8280,13604,fresh fruits & fish market,"1394 e gun hill rd, ,",10469,fruits & veggies fish & chips,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1217671,8295,1343,pelham garden motel,"1990 e gun hill rd, ,",10469,hotels,your daley bread,1303 e gun hill rd,10469,caribbean,0
1217690,8295,3246,pelham garden motel,"1990 e gun hill rd, ,",10469,hotels,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1217698,8295,15331,pelham garden motel,"1990 e gun hill rd, ,",10469,hotels,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1217722,8295,6722,pelham garden motel,"1990 e gun hill rd, ,",10469,hotels,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1217724,8295,13604,pelham garden motel,"1990 e gun hill rd, ,",10469,hotels,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1217726,8296,1343,golden star garden,"1380 e gun hill rd, ,",10469,chinese,your daley bread,1303 e gun hill rd,10469,caribbean,0
1217745,8296,3246,golden star garden,"1380 e gun hill rd, ,",10469,chinese,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1217753,8296,15331,golden star garden,"1380 e gun hill rd, ,",10469,chinese,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1217777,8296,6722,golden star garden,"1380 e gun hill rd, ,",10469,chinese,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1217779,8296,13604,golden star garden,"1380 e gun hill rd, ,",10469,chinese,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1217946,8301,1343,kfc,1125 e gun hill rd,10469,fast food chicken wings,your daley bread,1303 e gun hill rd,10469,caribbean,0
1217965,8301,3246,kfc,1125 e gun hill rd,10469,fast food chicken wings,central caribbean bakery,1322 e gun hill rd,10469,bakery,0
1217973,8301,15331,kfc,1125 e gun hill rd,10469,fast food chicken wings,kennedy fried chicken,1359 e gun hill rd,10469,american,0
1217997,8301,6722,kfc,1125 e gun hill rd,10469,fast food chicken wings,olive's homespice cuisine,1062 e gun hill rd,10469,caribbean,0
1217999,8301,13604,kfc,1125 e gun hill rd,10469,fast food chicken wings,jes distinctive catering,1438 e gun hill rd,10469,caribbean,0
1218092,8304,15194,chillz,"4744 white plains rd, ,",10470,caribbean salad,chillz restaurant,4744 white plains rd,10470,caribbean,1
1218677,8328,5549,wonderful chinese restaurant,"518 e 240th st, ,",10470,chinese,wonderful restaurant,518 e 240th st,10470,chinese,1
1218733,8329,8886,kennedy fried chicken,"4718 white plains road, ,",10470,restaurants,kennedy fried chicken,4718 white plains road,10470,american,1
1219036,8340,19960,barcelona bites,"220 w 242nd st, ,",10471,spanish latin american tapas bars,barcelona bites gastro club,220 w 242nd st,10471,"latin (cuban, dominican, puerto rican, south & central american)",0
1220017,8373,19651,pupuseria salvadorenia,1248 saint lawrence ave,10472,salvadoran,pupuseria salvadorena,1248 saint lawrence ave,10472,spanish,1
1220084,8374,12418,jimmy's grand cafe,"1001 castle hill ave, ,",10472,diners,jimmy's grand cafe,1001 castle hill ave,10472,american,1
1222587,8416,23335,gracie's corner coffee shop,"1028 castle hill ave, ,",10472,coffee & tea spanish,1028 bar & restaurant el salvadoreno,1028 castle hill ave,10472,spanish,0
1224282,8448,22131,pizza italia,"772 castle hill ave, ,",10473,pizza,frank's pizza italia,772 castle hill ave,10473,pizza,1
1224306,8449,7928,shore haven diner,"622 castle hill ave, ,",10473,diners,shore haven diner,622 castle hill ave,10473,american,1
1224331,8450,19938,crown fried chicken,"766 castle hill ave, ,",10473,fast food,crown fried chicken,766 castle hill ave,10473,chicken,1
1224393,8453,21743,jimmy's pizza,"905 white plains rd,",10473,pizza,jimmy's pizza,905 white plains rd,10473,pizza/italian,1
1224758,8477,19096,fratelli's pizza cafe,"404 hunts point avenue, ,",10474,pizza,fratelli's pizza & cafe,404 hunts point avenue,10474,pizza/italian,1
1224953,8485,19535,xin ya chinese restaurant,"898 hunts point ave, ,",10474,chinese,xin ya restaurant,898 hunts point ave,10474,chinese,1
1233661,8844,19284,fresh kitchen,"25-07 queens plz n, ,",11101,american (new) salad breakfast & brunch,queens lic fresh kitchen,2507 queens plz n,11101,sandwiches/salads/mixed buffet,1
1332589,9795,7473,shake shack,"1 old fulton st, ,",11201,american (traditional) burgers ice cream & frozen yogurt,shake shack,1 old fulton st,11201,hamburgers,0
1382086,10077,23224,new garden restaurant,"850 e new york ave, ,",11203,american (traditional),new garden chinese restaurant,850 e new york ave,11203,chinese,1
1386203,10132,7798,arnor crepes & bubble tea,"1425 w 10th st, ,",11204,bubble tea ice cream & frozen yogurt creperies,arnor crepes & bubble tea,1425 w 10th st,11204,chinese,1
1420512,10547,8266,la lechonera,"747 new lots ave, ,",11207,puerto rican spanish,la lechonera restaurant,747 new lots ave,11207,spanish,1
1421469,10557,9771,burger ur way,"1846 e new york ave, ,",11207,burgers,golden krust,1848 e new york ave,11207,caribbean,0
1421503,10557,5808,burger ur way,"1846 e new york ave, ,",11207,burgers,burger ur way,1846 e new york ave,11207,american,1
1422531,10568,6474,loma restaurant,"754 new lots ave, ,",11207,spanish american (new),loma # 3 restaurant,754 new lots ave,11207,"latin (cuban, dominican, puerto rican, south & central american)",0
1422927,10573,6474,piggy's,754 new lots ave,11207,restaurants,loma # 3 restaurant,754 new lots ave,11207,"latin (cuban, dominican, puerto rican, south & central american)",0
1424547,10596,21577,santo domingo restaurant,"862 new lots ave,",11208,dominican puerto rican latin american,santo domingo restaurant,862 new lots ave,11208,"latin (cuban, dominican, puerto rican, south & central american)",0
1428248,10660,17628,crown fried chicken,"790 new lots ave, ,",11208,chicken wings,crown fried chicken,790 new lots ave,11208,american,1
1481515,11075,20867,l'industrie pizzeria,"254 s 2nd st, ,",11211,pizza,l'indusrie pizzeria,254 s 2nd st,11211,pizza,1
1487347,11100,23206,fedoroff's roast pork,"178 n 10th st,",11211,sandwiches italian,fedoroff's roast pork,178 n 10th st,11211,sandwiches/salads/mixed buffet,0
1493451,11129,18195,umami burger - williamsburg,"158 n 4th st,",11211,burgers gastropubs,umami burger,158 n 4th st,11211,american,1
1494711,11134,14464,shalom japan,"310 s 4th st, ,",11211,japanese,shalom japan,310 s 4th st,11211,american,1
1501868,11168,15203,wild ginger,"182 n 10th st, ,",11211,asian fusion vegan,wild ginger,182 n 10th st,11211,vegetarian,1
1503514,11176,23060,dos31 cocina + bar,"231 s 4th st, ,",11211,bars latin american dominican,dos31,231 s 4th st,11211,spanish,1
1504358,11179,7264,dardy bar,"245 s 1st st,",11211,dive bars american (traditional),bar 245,245 s 1st st,11211,american,1
