id,name,zip_code,phone,address
453,La Maison du Croque Monsieur,10003,2126752227,"17 E 13th St, ,"
454,Ichiba Ramen by Shinokubo,10003,2127772495,"125 University Pl,"
455,Tu-Lu's Gluten-Free Bakery,10003,2127772227,"338 E 11th St, ,"
456,Klong,10003,2125059955,"7 St Marks Pl, ,"
457,Izakaya,10003,9179692469,"326 E 6th St, ,"
458,Ducks Eatery,10003,2124323825,"351 E 12th St, ,"
459,Rosie's,10003,2123350114,"29 E Second St,"
460,San Marzano Pasta Fresca,10003,2127773600,"117 Second Ave, ,"
461,City Crab Shack,10003,2125293800,"10 E 16th St, ,"
462,Yakitori Taisho,10003,2122285086,"5 St Marks Pl, Ste 1,"
463,Narcissa,10003,2122283344,"25 Cooper Sq, ,"
464,' La Cerveceria,10003,2127776965,"65 2nd Ave, ,"
465,Ootoya Greenwich Village,10003,2124734300,"41 E 11th St, ,"
466,Mi Garba,10003,6466844797,"129 4th Ave, ,"
467,Bergen Hill,10003,2122602182,"64 Cooper Sq, ,"
468,Mark,10003,2126773132,"33 St Marks Pl, ,"
469,Yakiniku West,10003,2129799238,"218 E 9th St, ,"
470,Cooper's Craft & Kitchen,10003,6466062384,"87 2nd Ave, ,"
471,Ngam,10003,2127778424,"99 3rd Ave, ,"
472,MISIRIZZI,10003,2123750100,"36 E 4th St,"
473,Royal Bangladesh Indian Restaurant,10003,2126746209,"93 1st Ave, ,"
474,Craft,10003,2127800880,"43 E 19th St, ,"
475,Angel's Share,10003,2127775415,"8 Stuyvesant St, ,"
476,Sigiri,10003,2126149333,"91 1st Ave,"
477,Zundo-Ya,10003,9176393549,"84 E 10th St, ,"
478,Korilla BBQ,10003,6468239423,"23 3rd Ave, ,"
479,Semsom,10003,2129792363,"2 Astor Pl,"
480,Casa Mono,10003,2122532773,"52 Irving Pl, ,"
481,Miscelanea NY,10003,2122530277,"63 E 4th St,"
482,Dos Toros Taqueria,10003,2126777300,"137 4th Ave, ,"
483,Café Orlin,10003,2127771447,"41 St Marks Pl, ,"
484,BaoHaus,10003,6466698889,"238 E 14th St, ,"
485,K'OOK,10003,2122540300,"324 E 6th St,"
486,Maharlika,10003,6463927880,"111 1st Ave, ,"
487,Feast,10003,2125298880,"102 3rd Ave,"
488,Cha-An,10003,2122288030,"230 E 9th St, 2nd Fl,"
489,Posto,10003,2127161200,"310 2nd Ave,"
490,Ponty Bistro,10003,2127771616,"218 3rd Ave, ,"
491,Union Fare Restaurant,10003,2126336003,"6 E 18th St, ,"
492,The Black Ant,10003,2125980300,"60 2nd Ave, ,"
493,Divya's Kitchen,10003,2124774834,"25 1st Ave,"
494,Hi-Collar,10003,2127777018,"214 E 10th St, ,"
495,The Smith,10003,2124209800,"55 3rd Ave, ,"
496,The Grey Dog,10003,2129661060,"90 University Pl, ,"
497,Veselka,10003,2122289682,"144 2nd Ave, ,"
498,Han Dynasty,10003,2123908685,"90 3rd Ave, ,"
499,Momofuku Noodle Bar,10003,2127777773,"171 1st Ave, ,"
500,Ise Restaurant,10003,2122284152,"63 Cooper Sq, ,"
501,Asia de Cuba,10003,2127267755,"415 Lafayette St,"
502,Jewel Bako,10003,2129791012,"239 E 5th St, ,"
503,Ugly Kitchen,10003,2127776677,"103 1st Ave,"
504,ABC Cocina,10003,2126772233,"38 E 19th St, ,"
505,Tac N Roll,10003,2123530800,"124 E 4th St,"
506,Oiji,10003,6467679050,"119 1st Ave, ,"
507,Bite,10003,2126773123,"211 E 14th St, ,"
508,SUGARFISH by sushi nozawa,10003,3477058100,33 E 20th St
509,Emojo Burger,10003,2122287587,"261 1st Ave,"
510,Flats Fix Taqueria,10003,9174350515,"30 East 16th Street, ,"
511,Taqueria Diana,10003,6464227871,"129 2nd Ave,"
512,Hot Pot Central,10003,3478995636,"188 2nd Ave,"
513,The Mermaid Inn,10003,2126745870,"96 2nd Ave, ,"
514,Florian,10003,2128698800,"225 Park Ave S, ,"
515,Linen Hall,10003,6466029316,"101 3rd Ave, ,"
516,Xi'an Famous Foods,10003,2127862068,"81 St Marks Pl, ,"
517,The Organic Grill,10003,2124777177,"123 1st Ave, ,"
518,Milk and Hops,10003,2129955588,"779 Broadway, ,"
519,Mighty Quinn's Barbeque,10003,2126773733,"103 2nd Ave, ,"
520,Degustation,10003,2129791012,"239 E 5th St,"
521,Hotel Tortuga,10003,2122281884,"246 E 14th St, ,"
522,Nix,10003,2124989393,"72 University Pl, ,"
523,The Gray Mare,10003,2123880662,"61 2nd Ave,"
524,Friend of A Farmer,10003,2124772188,"77 Irving Pl, ,"
525,Risotteria Melotti,10003,6467558939,"309 E 5th St, ,"
526,Beyond Sushi,10003,6468612889,"229 E 14th St, ,"
527,Bar Jamón,10003,2122532773,"125 E 17th St,"
528,Ribalta Pizza,10003,2127777781,"48 E 12th St, ,"
529,Le Coq Rico,10003,2122677426,"30 E 20th St,"
530,Le Midi,10003,2122558787,"11 E 13th St,"
531,Jack's Sliders & Sushi,10003,2124662828,"171 3rd Ave, ,"
532,Shu Han Ju II,10003,2123588898,"58 3rd Ave,"
533,Num Pang Sandwich Shop,10003,6467910439,"28 E 12th St,"
534,Panna II Garden Indian Restaurant,10003,2125984610,"93 1st Ave, ,"
535,Fish Bar,10003,2124754949,"237 E 5th St, ,"
536,Tuck Shop,10003,2129795200,"68 E 1st St, ,"
537,Jeepney,10003,2125334121,"201 1st Ave, ,"
538,Artichoke Basille's Pizza,10003,2122282004,"328 E 14th St, ,"
539,Paul's Da Burger Joint,10003,2125293033,"131 2nd Ave, ,"
540,Lionsbeerstore,10003,2124750595,"104 2nd Ave, ,"
541,Adalya,10003,6468961441,"55 Irving Pl,"
542,Streecha,10003,2126777160,"33 E 7th St, ,"
543,Curry-Ya,10003,8666028779,"214 E 10th St, ,"
544,Otto's Tacos,10003,6466784018,"141 2nd Ave,"
545,The Halal Guys,10003,3475271505,"307 East 14th St, ,"
546,The Library at The Public,10003,2125398777,"425 Lafayette St, ,"
547,Casa Neta,10003,2125297870,"40 E 20th St,"
548,n'eat,10003,9178926350,"58 2nd Ave,"
549,al Vicoletto,10003,2126206166,"9 E 17th St, ,"
550,Union Square Cafe,10003,2122434020,"101 E 19th St, ,"
551,Lil' Frankie's,10003,2124204900,"19 1st Ave, ,"
552,The Copper Still,10003,2125108469,"151 2nd Ave, ,"
553,New Mizu Sushi,10003,6469985453,"350 E 9th St,"
554,Bluestone Lane,10003,2124771626,"770 Broadway,"
556,Wok To Walk,10003,6469187006,"42 Union Sq E, ,"
557,Dan and John's Wings,10003,2128589935,"135 1st Ave, ,"
558,Paquito's Restaurant,10003,2126742071,"143 1st Ave, ,"
559,Mamoun's Falafel,10003,6468705785,"30 St Marks Pl,"
560,Bowery Meat Company,10003,2124605255,"9 E 1st St, ,"
561,MUD,10003,2122289074,"307 E 9th St, ,"
562,Esperanto Fonda,10003,9176393197,"58 E 1st St,"
563,Gyu-Kaku Japanese BBQ,10003,2124752989,"34 Cooper Sq, ,"
564,Shabu-Tatsu East Village,10003,2124772972,"216 E 10th St, ,"
565,Udon West,10003,2123533888,"11 St Marks Pl, ,"
566,Sake Bar Decibel,10003,2129792733,"240 E 9th St, ,"
567,Dorado Tacos,10003,2126270900,"28 E 12th St, ,"
568,Local 92,10003,2124322232,"92 2nd Ave, ,"
569,Angelica Kitchen,10003,2122282909,"300 E 12th St, ,"
570,Indochine,10003,2125055111,"430 Lafayette St, Ste A,"
571,Senor Pollo,10003,2127770362,"221 1st Ave, ,"
572,Yuba,10003,2127778188,"105 E 9th St, ,"
573,Raj Mahal,10003,2129823632,"322 E 6th St, Ste 1,"
574,Joe Jr. Restaurant,10003,2124735150,"167 3rd Ave, ,"
575,99 Miles to Philly,10003,2122532700,"94 3rd Ave,"
576,Klimat Lounge,10003,9172140589,"77 E 7th St, ,"
577,Otto Enoteca Pizzeria,10003,2129959559,"One Fifth Ave at 8th St, ,"
578,Motorino,10003,2127772644,"349 E 12th St, ,"
579,Cacio E Pepe,10003,2125055931,"182 2nd Ave,"
580,The Winslow,10003,2127777717,"243 E 14th St, ,"
581,Boka,10003,6466785796,"9 St Marks Pl, ,"
582,Bluestone Lane,10003,6468633197,"51 Astor Pl, ,"
583,The Loop,10003,2125981200,"173 3rd Ave, ,"
584,Pata Negra,10003,2122281696,"345 E 12th St, ,"
585,Madame Vo,10003,9172612115,"212 E 10th St,"
586,Kanoyama,10003,2127775266,"175 2nd Ave,"
587,Wise Men,10003,6465904244,"355 Bowery, ,"
588,L'Apicio,10003,2125337400,"13 E 1st St, ,"
589,Lafayette,10003,2125333000,"380 Lafayette St, ,"
590,Spice Wala,10003,2122540532,"97 1st Ave,"
591,Edwin & Neal's Fish Bar,10003,2124770617,"345 6th St, ,"
592,Prune,10003,2126776221,"54 E 1st St, ,"
593,The Hummus & Pita,10003,6469444100,"815 Broadway, ,"
595,Double Zero,10003,2127771608,"65 2nd Ave, ,"
596,Corkbuzz Wine Studio,10003,6468736071,"13 E 13th St, ,"
597,Brick Lane Curry House,10003,2123398353,"99 2nd Ave,"
598,Fresco Gelateria,10003,2126776320,"138 2nd Ave, ,"
599,Bar Virage,10003,2122530425,"118 2nd Ave, ,"
600,Max Brenner New York,10003,6464678803,"841 Broadway,"
601,Kenka,10003,2122546363,"25 St Marks Pl, ,"
602,Thai Terminal,10003,2126140155,"349 E 12th St, ,"
603,Dalias,10003,2125984321,"214 E 9th St, ,"
604,TK Kitchen,10003,2129829782,"26 St. Marks Pl., ,"
605,Halal Food Brothers,10003,4153424747,"127 E 14th St,"
606,The Headless Horseman,10003,2127775101,"119 E 15th St, ,"
607,Zaabver,10003,2125059533,"75 2nd Ave,"
608,Umi No Ie,10003,6466541122,"86 E 3rd St, ,"
609,Beetle House,10003,6465104786,"308 East 6th St, ,"
610,Joe's Pizza,10003,2123889474,"150 E 14th St, ,"
611,Graffiti Food & Wine Bar,10003,2126770695,"224 E 10th St, ,"
612,John's of 12th Street,10003,2124759531,"302 E 12th St, ,"
613,Autre Kyo Ya,10003,2125980454,"10 Stuyvesant St, ,"
614,Mayahuel,10003,2122535888,"304 E 6th St, ,"
615,Vapiano,10003,2127779477,"113 University Pl, ,"
616,Mondo Piatta,10003,2122532008,"171Third Ave, ,"
617,The Immigrant,10003,6463081724,"341 E 9th St,"
618,SobaKoh,10003,2122542244,"309 E 5th St,"
619,Lillie's Victorian Bar & Restaurant,10003,2123371970,"13 E 17th St, ,"
620,Taqueria St. Marks Place,10003,6469645614,"79 St Marks Pl, ,"
621,Huertas,10003,2122284490,"107 1st Ave,"
622,Barbounia,10003,2129950242,"250 Park Ave S, ,"
623,Luzzo's,10003,2124737447,"211 1st Ave,"
624,V-Nam Cafe,10003,2127806020,"20 1st Ave, ,"
625,Lui's Thai Food,10003,6466699310,"128 E 4th St, ,"
627,Murray's Falafel,10003,2125331956,"261 1st Ave, ,"
628,JP Street,10003,2123889881,"52 E 8th St, ,"
629,Mimi Cheng's Dumplings,10003,2125332007,"179 2nd Ave, ,"
630,Spice,10003,2129823758,"39 E 13th St, ,"
631,Lantern Thai,10003,2127772770,"311 2nd Ave, ,"
632,Tortaria,10003,2127761830,"94 University Pl, ,"
633,Café  Standard,10003,2124755700,"25 Cooper Sq, ,"
634,Feltman's of Coney Island,10003,6463376755,"80 Saint Marks Pl,"
635,Via Della Pace,10003,2122535803,"48 E 7th St, ,"
636,Poke Village,10003,2127771699,"250 E 14th St,"
637,Hasaki,10003,2124733327,"210 E 9th St, Basement,"
638,Tarallucci e Vino - East Village,10003,2123881190,"163 1st Ave, ,"
639,Vanessa's Dumpling,10003,2125291329,"220 E 14th St, ,"
640,Glaze Teriyaki,10003,2124209400,"139 4th Ave, ,"
641,Boilermaker,10003,2129955400,"13 First Ave, ,"
642,Anyway Cafe,10003,2125333412,"32 E 2nd St,"
643,Peacefood Cafe Downtown,10003,2129792288,"41 E 11th St, ,"
644,Al Horno Lean Mexican Kitchen,10003,6466093762,"57 1st Ave,"
646,Cucina Di Pesce,10003,2122606800,"87 E 4th St, ,"
647,Village Taverna,10003,2129823457,"81 University Pl, ,"
648,The Kitchen Sink,10003,2124208050,"88 2nd Ave, ,"
649,Hou Yi Hot Pot,10003,2126258989,"97 2nd Ave, ,"
650,Daily Provisions,10003,2124881505,"103 E 19th St,"
651,Subway,10003,2123580286,28 E 8th St
652,Le Petit Parisien,10003,9172620406,"32 E 7th St,"
653,Durden,10003,2124731155,"213 2nd Ave,"
654,Cafe Rakka,10003,2129829166,"81 St Marks Pl, ,"
655,Jennifer's Cafe,10003,9176745443,"67 1st Ave, ,"
656,David's Bagels,10003,2127802308,"273 1st Ave, ,"
657,DBGB Kitchen and Bar,10003,2129335300,"299 Bowery, ,"
658,Numero 28 Pizzeria Napoletana,10003,2127771555,"176 2nd Ave, ,"
659,V Spot,10003,2122543693,12 Saint Marks Pl
660,J East,10003,2125298818,"175 3rd Ave, ,"
661,Mari Vanna,10003,2127771955,"41 E 20th St, ,"
662,Cho-Ko,10003,2123880885,"59 1st Ave,"
663,Village Yokocho,10003,2125983041,"8 Stuyvesant St, ,"
664,Shinbashi Sushi,10003,9176756723,"85 1st Ave, ,"
665,Craftbar,10003,2124614300,"900 Broadway,"
666,Heart of India,10003,2126739673,"79 2nd Ave, ,"
667,East Village Thai,10003,2126734610,"32 E 7th St, ,"
668,El Diablito Taqueria,10003,6466929268,"60 E 3rd St,"
669,The Dead Rabbit,10004,6464227906,"30 Water St, ,"
670,Blacktail,10004,2127850153,"22 Battery Pl, Fl 2 Pier A"
671,Luke's Lobster FiDi,10004,2127471700,"26 S William St, ,"
672,Adrienne's Pizzabar,10004,2122483838,"54 Stone St,"
673,Naya Express,10004,2127608888,"One New York Plaza, ,"
674,Long Hall At Pier A,10004,2127850153,"22 Battery Pl, ,"
675,Inatteso Pizzabar Casano,10004,2122678000,"28 West St, ,"
676,Antica Ristorante,10004,2124803880,"8 Stone St, ,"
677,White Horse Tavern - Financial District,10004,2126689046,"25 Bridge St, ,"
678,Shorty's,10004,2124803900,"62 Pearl St, ,"
679,Pier A Harbor House,10004,2127850153,"22 Battery Pl, ,"
680,Gigino At Wagner Park,10004,2125282228,"20 Battery Pl, ,"
681,Harry's Cafe & Steak,10004,2127859200,"1 Hanover Sq,"
682,Cappone's Salumeria,10004,9174751245,"1 New York Pl,"
683,Kome Waza,10004,6463681727,"40 Water St, ,"
684,Crepes Du Nord,10004,2124229500,"17 S William St, ,"
685,11 Hanover Greek,10004,2127854000,"11 Hanover Square,"
686,Murphy's Tavern,10004,2124251700,"6 Stone St,"
687,Bobby Van's Steakhouse,10004,2123448463,"25 Broad Street,"
688,2West,10004,2123440800,"The Ritz-Carlton New York, Battery Park, Two West Street,"
689,Dig Inn,10004,2127764052,"80 Broad St, ,"
690,The GoGo Grill,10004,6464251905,"Bowling Green Park, 1 Broadway,"
691,Fraunces Tavern,10004,2129681776,"54 Pearl St, ,"
692,Delmonico's,10004,2125091144,"56 Beaver St, ,"
693,Le Pain Quotidien- Broad Street,10004,2126711620,"85 Broad St,"
694,Inatteso Cafe Casano,10004,2122677000,"38 West St, Battery Park,"
695,Reserve Cut,10004,2127470300,"40 Broad St, 2nd Fl,"
696,OBAO,10004,2123616311,"38 Water St, ,"
697,Primary,10004,2126580077,"26 Broadway, Fl 8,"
698,Sophie's Cuban Cuisine,10004,2128097755,"73 New St, ,"
699,MAPLE,10004,8555662753,", ,"
700,Smorgas Chef,10004,2124223500,"53 Stone St, ,"
701,China Chalet,10004,2127479099,"90 Broad St, ,"
702,Pranzo,10004,2123448068,"34 Water St, ,"
703,Cafe 11,10004,2124252233,"11 Broadway, ,"
704,The Growler Bites & Brews,10004,9174090251,"55 Stone St, ,"
705,Underground Pizza,10004,2124254442,"3 Hanover Sq, ,"
706,Vintry Wine and Whiskey,10004,2124809800,"57 Stone St, ,"
707,Bluestone Lane,10004,6466843771,"30 Broad St, ,"
708,Mad Dog & Beans,10004,2122691177,"83 Pearl St, ,"
709,Joseph's,10004,2127471300,3 Hanover Sq
710,Num Pang,10004,6469644150,"75 Broad St, ,"
711,Nebraska Steakhouse,10004,2129520620,"15 Stone St, ,"
712,Route 66 Smokehouse,10004,2129431602,"46 Stone St, ,"
713,Pizza Plus,10004,2129341800,"Whitehall Ferry Terminal, 4 South St,"
714,Bavaria Bier Haus,10004,2124808142,"19 S William St,"
715,Ulysses Folk House,10004,2124820400,"95 Pearl St, ,"
716,Ground Central Coffee 3,10004,2123440237,"2 Coenties Slip,"
717,Cucina Liberta,10004,2128716300,"17 Battery Pl, ,"
718,Flavors,10004,2122696100,"27 Whitehall St, ,"
719,Davinci Pizza Restaurant,10004,2126352424,"44 Water St, ,"
720,Dominic's Italian Sausage,10004,9177697550,"Whitehall St and Bridge St, ,"
721,Gyrohouse NYC,10004,9176902020,"Cedar St And Broadway St, ,"
722,Georgio Pizzeria,10004,2123616160,"20 Beaver St, ,"
723,Stone Street Tavern,10004,2127855658,"52 Stone St, ,"
724,Schnipper's Quality Kitchen,10004,6469645409,"1 New York Plz, ,"
725,The Porterhouse Brewing Company,10004,2129681776,"54-58 Pearl Street, 58 Pearl St,"
726,ESSEN,10004,2129430100,"100 Broad St,"
728,Merchant's Market,10004,2122480707,"10 Battery Pl,"
730,No.1 Chinese Restaurant,10004,2129520890,"10 S William St, ,"
732,Bombay's Indian Restaurant,10004,2127422222,"60 Pearl St,"
733,"The Ritz-Carlton New York, Battery Park",10004,2123440800,"2 West St, ,"
734,Pret A Manger,10004,2123440105,"50 Broadway, ,"
736,Ramen Ramen,10004,2127855688,"9 Broadway,"
737,Chipotle Mexican Grill,10004,2123440941,"2 Broadway,"
738,New Golden Chopstick Chinese Restaurant,10004,2128250314,"77 Pearl St, ,"
741,La Dama,10004,2124253127,"66 Pearl St, ,"
742,El Toro Mexican Grill,10004,2123633900,"69 New St, ,"
743,Terrace Fish & Chips,10004,2128094604,"77 Pearl St, ,"
744,Chop't,10004,6467419968,"1 New York Plz, ,"
745,Yip's,10004,2124809010,"18 Beaver St, ,"
746,TGI Fridays,10004,2124838322,"47 Broadway, ,"
747,Subway,10004,2125092333,"15 S William St, ,"
748,Landmark Gourmet,10004,2124222929,"64 Pearl St, ,"
749,Taste of Tokyo,10004,2128094711,"60 Beaver St, ,"
751,Financier Patisserie,10004,2123445600,"62 Stone St, ,"
752,Burger Burger,10004,2122699100,"77 Pearl St, Ste 6,"
753,The Grotto Pizzeria & Ristorante,10004,2128096990,"69 New St, ,"
754,Caruso's Pizza,10004,2127857747,"42 Broadway, ,"
755,FIKA,10004,6468376588,"66 Pearl St, ,"
756,DoubleTree by Hilton,10004,2124809100,"8 Stone St, ,"
757,Fresh & Co,10004,2123637374,"42 Broadway, ,"
759,South Ferry Bldg Company,10004,2123445210,"1 State Street Plaza, ,"
760,Pax,10004,2122695100,"30 Broad Street Fl 22, ,"
761,Table Green Cafe,10004,2127416623,"Battery Park, ,"
762,Potbelly Sandwich Shop,10004,6462894211,"90 Broad St, ,"
763,Nu Sushi,10004,2123631668,"76 Pearl St, ,"
764,The Brass Tap,10004,2123209542,"Whitehall Ferry Te, 4 South St, Unit 203,"
765,La Cuisine,10004,6466785847,"4 NY Plz, ,"
766,Rockwell's,10004,2123633030,"105 Broad St, ,"
767,The Dubliner,10004,2127855400,"45 Stone St, ,"
769,New Blue Chips,10004,2124258925,"28 Broadway, ,"
770,The Corkery,10004,2127857285,"15 Bridge St, ,"
772,Bayard's Events and Catering,10004,2125149454,"1 Hanover Sq, ,"
773,Subway,10004,2122690390,"28 Water St, ,"
774,All American Deli,10004,2125095007,"42 Water St, ,"
775,Justino's Pizzeria,10004,2127979292,"77 Pearl St, ,"
776,Subway,10004,2124220227,"1 New York Plz, ,"
780,Wendy's,10004,2122209989,"Whitehall Staten Island Ferry, 4 South St, Space 2,"
782,Cafe 52,10004,2124252321,"52 Broadway St, ,"
783,Pret A Manger,10004,2128258825,"60 Broad Street, ,"
784,Chipotle Mexican Grill,10004,6468823252,"One New York Plz, Concourse Level,"
785,Blimpie,10004,2123440353,"28 Water St, ,"
786,Nathan's Famous/Pizza Plus,10004,2129431800,4 South St
787,Au Bon Pain,10004,2126688873,"60 Broad St, ,"
788,Cafe Plaza Deli,10004,2128094101,"11 Broadway, ,"
789,Flavors,10004,2126689800,"74 Broad St, ,"
791,Guac Star,10004,2124257171,"66 Pearl St, ,"
792,Pizza Pizza,10004,2127979692,"77 Pearl St, ,"
793,Champs Gourmet Deli,10004,2123634000,"30 Broad St, ,"
794,Pita Grill,10004,2123632333,"69 New St, ,"
795,Just Salad,10004,2122441111,"90 Broad St, ,"
797,Stir Cafe,10004,2124255121,"32 Broadway, Ste 1,"
798,Cafe Arte,10004,2122487404,"74 Pearl St, ,"
802,Hanover Gourmet Deli,10004,2122693232,"3 Hanover Sq, ,"
803,Take,10004,2124804300,"26 S William Street, ,"
804,Subway,10004,2128096590,"30 Broad St, ,"
805,Beckett's Bar & Grill,10004,2122691001,"81 Pearl St, ,"
806,Trader Express Deli,10004,2124820619,"22 Beaver St, ,"
807,Sabi Sushi,10004,6468632374,"1 W 58th St,"
808,Guacstar,10004,2124257171,"1 Coenties Slip, ,"
809,Traders Cafe,10004,2124820619,"22 Beaver St, ,"
812,Cosi,10004,2123445000,"55 Broad St, ,"
813,Asian Fusion On Stone,10004,2127421188,"11 Stone St, ,"
817,Fraunces Tavern Museum,10004,2124251778,"54 Pearl St, Fl 2,"
818,Subway,10004,2122692830,"11 Broadway, ,"
819,Lenwich,10004,2127857500,"32 Water St, ,"
820,Staten Island Ferry Whitehall Terminal,10004,7188152628,"4 S St, ,"
821,ZeroCater,10004,8556929376,", ,"
822,Underdog,10004,9174090251,"55 Stone St, ,"
823,Hampton Inn Manhattan/Downtown-Financial District,10004,2124803500,"32 Pearl St, ,"
824,Statue of Liberty,10004,2123633200,","
825,Au Bon Pain,10004,2129529098,"1 State St Plz, ,"
826,South William Street Parking,10004,2122695056,"14-26 South William St, ,"
827,Skygroup Realty,10004,2124475700,"30 Broad St, Ste 2601"
828,Desi Express,10004,2124707755,"53 Nassau St, ,"
829,Quik Park Southern,10004,2125148630,"1 Ny Plz, ,"
830,Wall Street Inn,10004,2127471500,"9 S William St, ,"
831,Cosi,10004,2128092674,"54 Pine St, ,"
832,Masterpiece Caterers,10004,2122692323,"1 Hanover Sq,"
833,Lebedin Kofman,10004,2125003273,"26 Broadway, Ste 2100,"
834,The Setai Spa Wall Street,10004,2127926193,"40 Broad St, Fl 3,"
835,Starbucks,10004,2124821180,"1 Battery Park Plz, ,"
836,Blue Bar At India House,10004,2122692323,"1 Hanover Square,"
837,Department of Motor Vehicles,10004,2126455550,"11 Greenwich St, ,"
839,Ray's Jewelry Corporation,10004,2124252250,"3 Hanover Sq, ,"
840,The Law Firm Of Moumita Rahman,10004,2122487907,"26 Broadway, 21st Fl,"
841,SPEAR Physical Therapy Financial District,10004,6467907454,"30 Broad St, ,"
842,Fud-Hi,10004,2015662773,", ,"
843,Planet Fitness - Manhattan - Wall St.,10004,6462163131,"25 Broadway, ,"
844,Starbucks,10004,2123444290,"2 Broadway, ,"
845,DDS Group,10004,2122696655,"42 Broadway, Ste 1515,"
846,One Medical,10004,2125300630,"30 Broad St, Fl 45,"
847,Butler Hospitality,10004,8887070052,","
848,Clipper City - Manhattan by Sail,10004,2126196900,"Slip 2 at Battery Park, Slip 2,"
849,Transcendental Meditation,10004,2127799933,"26 Beaver St,"
850,Zip Aviation,10004,2124221700,6 East River Piers
851,Global Knowledge Training Center,10004,2129441615,"1 State St Plz, 23 Fl,"
852,Ruben's Empanadas,10004,2123616323,"77 Pearl St, ,"
853,Ocean Luxury Apartments,10004,2127420101,"1 West St, ,"
855,Final Step Marketing,10004,7328619596,"85 Broad St, 18th Fl,"
