name,address,zipcode,phone,cuisine,ID
mama's pizzeria,941 amsterdam avenue,10025,2125319797,pizza/italian,12435
domino's,2075 jerome avenue,10453,7183653599,pizza,12808
kennedy fried chicken,1560 watson ave,10472,3472978147,american,13719
one thai chef,339 west   44 street,10036,2122659600,thai,10594
empire taco,617 wilson avenue,11207,7189194762,tex-mex,2628
white & case,1155 6 avenue,10036,2128198288,american,4139
trakia restaurant,38-14 30 avenue,11103,3478134709,eastern european,15212
daily bagel,1111 1st ave,10065,2123714907,american,13003
bull's eye sports pub,3121 quentin road,11234,7186279408,american,18305
white castle,3663 boston road,10466,7182311347,hamburgers,22919
waza sushi,485 myrtle avenue,11205,7183993839,japanese,7003
salisbury hotel,123 west   57 street,10019,2122461300,continental,5538
best italian pizza,200-202 east fordham road,10458,7185625806,pizza,6974
liquiteria,170 2nd ave,10003,2123580300,"juice, smoothies, fruit salads",5350
frenasia,16335 crossbay blvd,11414,7183227690,japanese,12491
wagner college - main dining      hall,631 howard avenue,10301,7184204275,american,17331
butter beans (unicef),322 e 44th st,10017,7182084050,american,5907
prohibition,503 columbus avenue,10024,2125793100,american,10268
cafe alice,5 east   47 street,10017,2128886969,delicatessen,10689
delight wong restaurant,300 grand st,10002,2129251662,chinese,14079
once upon a tart,135 sullivan st,10012,2123878869,bakery,16695
lenny's pizzeria,16402 crossbay boulevard,11414,7187383500,pizza/italian,16530
the grey dog,242 west   16 street,10011,2122292345,american,15577
new hardee chinese restaurant,130 wilson ave,11237,7184179344,chinese,15591
asian fusion,2071 adam clayton powell jr blvd,10027,3478285904,asian,8270
argo tea cafe,1792 broadway,10019,6465027250,cafã©/coffee/tea,15157
beach cafe (kingsborough community college u building),2001 oriental boulevard,11235,7183685959,american,21793
frankie's kitchen,41 cooper square,10003,2123534032,american,20016
executive dining room,114 w 47th st,10036,2128523035,american,15910
caffe bene,596 3rd ave,10016,6468959397,cafã©/coffee/tea,4281
king hing restaurant,3227 westchester avenue,10461,7182397723,chinese,18808
pizza d' brooklyn,7810 20th ave,11214,3474925020,pizza,5973
ambassador diner,730 kelly street,10455,7183787916,american,18479
umami burger,225 liberty st,10281,9177284400,hamburgers,462
suzuki,114 w 47th st,10036,9175879344,other,22597
franklin square cafe @ harper collins,195 broadway,10007,2122076962,american,20703
le relais de venise,590 lexington avenue,10154,2127583989,french,16648
sam's,8906 northern boulevard,11372,7183353800,pizza,4997
shanghai you garden,13533 40th rd,11354,7188862286,chinese,21824
rabbit club,124 macdougal street,10012,2122540575,american,14549
king's chef,4311 28th ave,11103,7182746666,chinese,22169
cocoa,15 e 18th st,10003,2129828005,cafã©/coffee/tea,11029
gloria jean's coffee,90-15 queens blvd,11373,9172921446,american,74
fette sau,354 metropolitan avenue,11211,7189633404,barbecue,18221
icon,3184 33rd st,11106,3478087592,american,471
i & r deli,6908 15 avenue,11228,7182369102,armenian,9329
fushimi,475 driggs ave,11211,7189632555,asian,15923
carvel ice cream,10720 atlantic avenue,11416,7188496703,"ice cream, gelato, yogurt, ices",13566
giacomo's wood fired pizza,7902 third avenue,11209,7184396993,italian,2798
ess-a-bagel,324 1st ave,10009,2122602252,bagels/pretzels,22171
subway,391 jay street,11201,7188522226,sandwiches,11445
five guys famous burgers and fries,43 west   55 street,10019,2124599600,hamburgers,18258
the pony bar,1444 1 avenue,10021,2122880090,american,4984
hot point pot,13672 roosevelt ave,11354,7188867711,chinese,19761
happy wok 88,6619 beach channel drive,11692,7189451202,chinese,7991
"blended-up juice, smoothies & salad bar",1805 westchester ave,10472,3478514242,"juice, smoothies, fruit salads",17474
time inc. cafe and coffee bar,225 liberty st,10281,2125229327,american,10391
sons and daughters,85 10th ave,10011,6464906013,american,21996
harlem bar-b-q,547 lenox ave,10037,9172620990,barbecue,17809
manhattan center,311 west   34 street,10001,2122797740,american,15052
dunkin' donuts,12074 queens boulevard,11415,7185444040,donuts,10667
57th belle house,151 e 57th st,10022,7184246412,french,23880
dalton's bar & grill,611 9 avenue,10036,2122455511,american,15054
pagani,289 bleecker st,10014,2124885800,italian,17924
new great wall,2932 avenue x,11235,7183328257,chinese,11854
blt prime,111 east   22 street,10010,2129958500,american,19314
pig n whistle,144 w 46th st,10036,9176393864,american,22034
vive la crepe!,51 spring street,10012,6464846897,french,21091
hillside hot bagels,20415 hillside avenue,11423,7184652500,delicatessen,8831
maikley cafe,5819 8th ave,11220,7186333838,chinese,2356
amerigo,4464 21st st,11101,9172157642,american,12209
gotham coffee roasters,23 w 19th st,10011,2122552972,cafã©/coffee/tea,21195
dunkin' donuts,1888 eastchester rd,10461,6468724159,donuts,13997
s'mac,345 east   12 street,10003,2123587912,american,8042
caravaggio,23 east   74 street,10021,2122881004,italian,11798
beast and bottles,151 atlantic ave,11201,7188553158,french,16246
stuyvesant organic,536 e 14th st,10009,2124753280,american,16933
canton lounge,70 mott st,10013,2122198066,chinese,3578
boat bar,175 smith street,11201,7182540607,american,1574
kutsher's tribeca,186 franklin street,10013,2124310606,american,1526
irving farm coffee roasters,200 broadway,10038,6469187761,cafã©/coffee/tea,23480
maiella,4610 center blvd,11109,7186061770,italian,19539
china peking restaurant,80-11 jamaica avenue,11421,7182961297,chinese,16543
hado sushi,13840 86 avenue,11435,7185585758,japanese,10282
the marshal,628 10th ave,10036,2125826300,american,9327
barnes & noble cafe,97 warren street,10007,2125875389,cafã©/coffee/tea,16960
starbucks,60 wall st,10005,3474614068,cafã©/coffee/tea,15957
dirty bird to go,155 chambers street,10007,2129643284,chicken,17762
super fish village,13621 41st ave,11355,7189393633,chinese,218
domino's,1758 pitkin avenue,11212,7183854545,pizza,17173
t 45,135 w 45th st,10036,6466403775,american,19259
hing wong,7922 5 ave,11209,7187486688,chinese,7775
new york yacht club,37 west   44 street,10036,2123821000,american,19164
somoon,4104 162 street,11358,7186614770,asian,22822
simplylife bakery cafe inc,7406 new utrecht ave,11204,7182562138,chinese,20413
big nose kates,2484 arthur kill road,10309,7182273282,american,2895
pollos a la brsa sabor peruano,9853 corona ave,11368,7184244755,peruvian,12395
the juilliard school(rose cafe),165 west 65 st,10023,2126714313,american,19410
vegan,156 5 avenue,11217,7189288778,vegetarian,18809
papi nice bar,925 allerton avenue,10469,7183241991,american,6711
sushi west,556 hudson street,10014,2123371023,japanese,9337
good stuff diner,109 west   14 street,10011,2129292555,american,14007
jean claude french bistro,1343 2 avenue,10021,2122493400,french,6960
burger king,9283 queens boulevard,11374,7185750116,hamburgers,22683
silver rice,575a flatbush ave,11225,3477899874,japanese,13255
bodega negra,355 west   16 street,10011,2122292336,mexican,7768
terrace club,25 west   51 street,10019,2122628100,american,16651
dunkin' donuts,680 st nicholas avenue,10030,2122810056,donuts,12478
palace  chicken & grill,9621 rockaway blvd,11417,7183222167,chicken,18213
white castle,1677 bruckner boulevard,10472,7188934494,hamburgers,10834
porto bello restaurant,208 thompson street,10012,2124737794,italian,8540
visana,321 1st ave,10003,6469186889,italian,12580
little caesars,3706 3 avenue,10456,3472704740,pizza,22277
vanguard wine bar,530 2 avenue,10016,2124479463,american,18781
mediterraneo pizza,1593 saint nicholas ave,10040,2129270282,pizza,14817
junko sushi,3302 broadway,11106,7187771588,japanese,21848
ciro pizza,11319 beach channel drive,11694,7184748068,pizza,14977
friend's pizza cafe,487 7 avenue,11215,7188400672,pizza,5558
island,1305 madison avenue,10128,2129961200,seafood,10945
delight donut,6691 fresh pond road,11385,7186284708,american,15027
haagen-dazs,13620 roosevelt avenue,11354,7188866610,"ice cream, gelato, yogurt, ices",3531
good eats,6932 grand avenue,11378,7184782420,american,18824
greenwood quality bakery,11102 liberty ave,11419,9175177108,bakery,16511
henan huimian,13631 41st ave,11355,7187621818,chinese,17160
no. 1 chinese restaurant,479 ralph ave,11233,7183633639,chinese,10933
milk river cafe,960 atlantic ave,11238,7186368600,caribbean,4848
kimoto rooftop,216 duffield st,11201,7188588940,asian,23079
tacos tijuana,5807 5th ave,11220,7184924369,mexican,6324
burger inc,353 w 14th st,10014,9179929760,american,16824
constantine restaurant and bar,457 39th st,11232,9173328878,american,15093
nature's grill ii,138 court street,11201,7188525100,american,7530
el sabor del austro restaurant,580 seneca ave,11385,7184176100,"latin (cuban, dominican, puerto rican, south & central american)",4409
best coffee shop,117 water street,10304,7185569565,american,12359
the black flamingo,281 van brunt st,11231,3472515057,cafã©/coffee/tea,21343
world yacht duchess,0 pier   81,10019,2126308890,american,6807
lao ma spicy,4128 main st,11352,7186612668,chinese,5324
bloomberg 731 lex,731 lexington ave,10022,2126173236,american,6831
sean's bar & kitchen,42 w 48th st,10036,2127649090,american,20200
ops,346 himrod st,11237,7183864009,pizza/italian,20799
chisai sushi bar,569 lincoln pl,11238,7183982145,japanese,17616
doma,4343 41st st,11104,7187070615,korean,7523
sapore di italia,245 harman st,11237,7184848008,italian,12837
cafe rustico ii,25 west   35 street,10001,2127361114,pizza/italian,11304
asian 59,207 e 59th st,10022,2123714777,chinese/japanese,367
cafe con pan bakery,32 new dorp plz s,10306,3478610364,mexican,6627
checkers,1203 jerome avenue,10452,9178916060,hamburgers,10829
los girasoles restaurant,2613 webster avenue,10458,7185618089,mexican,11954
delaware and hudson,135 n 5th st,11249,7182188191,american,17603
chipotle mexican grill,815 hutchinson river pkwy,10465,7188221696,tex-mex,22117
george's diner-cafe,2369 westchester avenue,10462,7188281170,american,13094
el puerto,511 west  125 street,10027,2128657676,seafood,18865
o'hanlon's bar,349 east 14 street,10003,2125337333,irish,4068
crown fried chicken,3402 church ave,11203,7184843377,chicken,5271
ho mei restaurant,10305 37 avenue,11368,7187796903,chinese,13562
varrio 408,412 5th ave,11215,7183984300,mexican,23538
china king ogden restaurant,1377 ogden ave,10452,7189928888,chinese,12286
dunkin' donuts,2317 ralph avenue,11234,7184440244,jewish/kosher,10901
fresh salt,146 beekman street,10038,2129620053,american,14041
milk and roses,1110 manhattan avenue,11222,7183860160,italian,10873
cellini,65 east   54 street,10022,2127511555,italian,22427
brooklyn ice cream factory,97 commercial street,11222,7183492506,"ice cream, gelato, yogurt, ices",11899
juicy spot,33 pell st,10013,9176384025,asian,21174
presso coffee,13342 39th ave,11354,7183580257,cafã©/coffee/tea,10382
shamrock inn,1729 crosby avenue,10461,7188228889,irish,9505
dunkin' donuts,97 stuyvesant place,10301,7188161917,donuts,2167
mcdonald's,1467 rockaway pkwy,11236,2019543134,american,14306
reliable food,59 east   54 street,10022,2127506363,american,2054
asian gourmet,5711 main st,11355,7183212226,asian,11191
bagel depot,3854 richmond avenue,10312,7189488755,bagels/pretzels,9451
gourmet new york market place,680 8 avenue,10036,2125755900,delicatessen,10964
mckinsey & company cafeteria,55 e 52nd st,10022,2124467180,american,7278
pete's place pizza,5620 1 avenue,11220,7186805858,pizza/italian,22941
algonquin hotel,59 west   44 street,10036,2128406800,american,12428
caffe bene,1611 broadway,10019,2125862010,american,2992
famous bagel buffet,510 6 avenue,10011,2129248911,american,7153
marta,29 e 29th st,10016,2126513800,italian,12015
yip szechuan restaurant,6541 myrtle avenue,11385,7183861945,chinese,22161
buffalo wild wings,139 flatbush avenue,11217,7189439453,chicken,13110
copacabana pizza & grill,3113 36 avenue,11106,7185453685,brazilian,23371
the rindside cafe,28 w 20th st,10011,6466660756,cafã©/coffee/tea,19772
master express deli & restaurant,12696 willets point boulevard,11368,3476533915,delicatessen,135
mcdonald's,7002 cooper avenue,11385,7184970722,hamburgers,6901
manna house bakery,87 east broadway,10002,2122676200,bakery,7118
little caesars,14605 jamaica avenue,11435,7182973450,pizza,9314
new dawn restaurant,4021 22 street,11101,7187865673,american,4774
razor's bar & lounge,87 central ave,11206,3472685638,spanish,17571
cravath cafe,825 8 avenue,10019,2124744863,american,20856
baybridge szechuan restaurant,20806 08 crossisland pw,11360,7183528800,chinese,7452
kavasutra,261 e 10th st,10009,6466494214,"juice, smoothies, fruit salads",2668
dong chun hong chinese restaurant,312 5 avenue,10001,2122687888,chinese,7632
subrosa,22 little west 12th st,10014,2127681962,spanish,14682
sirico's catering,8015 23 13 avenue,11228,7183312900,italian,9169
peking taste,240 page ave,10307,7189661900,chinese,20414
murphy's pub & restaurant,977 2 avenue,10022,2127515400,irish,9278
luigi's pizza & pasta,808 burke ave,10467,3478187653,pizza/italian,22811
jerusalem steakhouse,1319 avenue j,11230,7182588899,jewish/kosher,5530
san francisco restaurant,59 audubon avenue,10032,2125684040,"latin (cuban, dominican, puerto rican, south & central american)",12365
new 21 shanghai house,21 division st,10002,2122268998,chinese,1937
nutripan colombian bakery,5609 junction blvd,11373,7187604444,"latin (cuban, dominican, puerto rican, south & central american)",7358
windies restaurant and bar,21606 jamaica avenue,11428,7187369414,caribbean,2620
vin sur vingt,66 w 84th st,10024,6072210610,other,23806
queens blvd pizzeria,8904 queens blvd,11373,7182055097,pizza,18679
taco veloz vip,359 east  138 street,10454,3479189466,mexican,2698
canaan bakery,4030 union street,11354,7183596124,bakery,11153
tropical grill,15341 rockaway boulevard,11434,7189491683,african,4653
moon palace kitchen,6312 flushing ave,11378,7188942392,chinese,8676
con edison cafeteria,4 irving place,10003,2124606075,american,15242
lin home chinese restaura,2461 university avenue,10468,7183642504,chinese,21576
dunkin' donuts,3015 stratton street,11354,7183210567,donuts,7803
cemi cafe,61 church avenue,11218,3477506960,russian,6598
facebook,770 broadway,10003,9178269213,american,4386
mama bella restaurant,457 bushwick ave,11206,7183816262,italian,18966
ample hills creamery,305 nevins st,11215,7188091678,"ice cream, gelato, yogurt, ices",13636
lahore delicatessen,132 crosby street,10012,2129651777,bangladeshi,13843
subway,241 rockaway parkway,11212,7183466550,sandwiches,10733
leo casa calamari,280 86 street,11209,7189211900,pizza/italian,6889
lucia pizza,13655 roosevelt avenue,11354,7184451313,pizza,23072
pop's coffee diner,4429b kissena boulevard,11355,7184637719,american,13888
pop pub,41 east   11 street,10003,2124777574,american,5601
kraja cafe,837 father capodanno blvd,10305,7183511551,mediterranean,18847
pause cafe,3 clinton sreet,10002,2126775415,cafã©/coffee/tea,14872
wing hing chinese food inc,1221 fulton st,11216,7186221031,chinese,3019
staghorn steakhouse,315 west   36 street,10018,2122394390,steak,16676
don alex restaurant,9504 37 avenue,11372,7184245187,peruvian,1222
proskauer rose,11 times square,10036,2129695493,american,15669
gino's pizza express,6269 dry harbor rd,11379,7188061650,pizza,11367
el rincon peruano restaurant,6406 roosevelt ave,11377,7184245298,peruvian,5349
