file name,start offset,end offset,negative sample
../datasets/text-documents-labeled_TRAIN/review-043.txt,1752,1760,it doesn
../datasets/text-documents-labeled_TRAIN/review-043.txt,1840,1853,of fresh udon
../datasets/text-documents-labeled_TRAIN/review-043.txt,437,440,of 
../datasets/text-documents-labeled_TRAIN/review-043.txt,1843,1853,fresh udon
../datasets/text-documents-labeled_TRAIN/review-043.txt,173,185,back at your
../datasets/text-documents-labeled_TRAIN/review-043.txt,173,178,back 
../datasets/text-documents-labeled_TRAIN/review-043.txt,178,185,at your
../datasets/text-documents-labeled_TRAIN/review-044.txt,131,145,walks into Bar
../datasets/text-documents-labeled_TRAIN/review-044.txt,131,137,walks 
../datasets/text-documents-labeled_TRAIN/review-044.txt,137,145,into Bar
../datasets/text-documents-labeled_TRAIN/review-044.txt,808,818,but it was
../datasets/text-documents-labeled_TRAIN/review-044.txt,808,812,but 
../datasets/text-documents-labeled_TRAIN/review-044.txt,812,818,it was
../datasets/text-documents-labeled_TRAIN/review-044.txt,745,768,with Laurence Kretchmer
../datasets/text-documents-labeled_TRAIN/review-044.txt,745,750,with 
../datasets/text-documents-labeled_TRAIN/review-044.txt,750,768,Laurence Kretchmer
../datasets/text-documents-labeled_TRAIN/review-044.txt,715,735,opened Bar Americain
../datasets/text-documents-labeled_TRAIN/review-044.txt,715,722,opened 
../datasets/text-documents-labeled_TRAIN/review-044.txt,0,13,Bar Americain
../datasets/text-documents-labeled_TRAIN/review-044.txt,1899,1909,top of its
../datasets/text-documents-labeled_TRAIN/review-044.txt,1899,1903,top 
../datasets/text-documents-labeled_TRAIN/review-044.txt,1903,1909,of its
../datasets/text-documents-labeled_TRAIN/review-044.txt,164,178,the measure of
../datasets/text-documents-labeled_TRAIN/review-044.txt,164,168,the 
../datasets/text-documents-labeled_TRAIN/review-044.txt,168,178,measure of
../datasets/text-documents-labeled_TRAIN/review-044.txt,58,73,Monday night in
../datasets/text-documents-labeled_TRAIN/review-044.txt,58,65,Monday 
../datasets/text-documents-labeled_TRAIN/review-044.txt,65,73,night in
../datasets/text-documents-labeled_TRAIN/review-044.txt,770,785,Neither man was
../datasets/text-documents-labeled_TRAIN/review-044.txt,770,778,Neither 
../datasets/text-documents-labeled_TRAIN/review-044.txt,778,785,man was
../datasets/text-documents-labeled_TRAIN/review-044.txt,214,225,This is not
../datasets/text-documents-labeled_TRAIN/review-044.txt,214,219,This 
../datasets/text-documents-labeled_TRAIN/review-044.txt,219,225,is not
../datasets/text-documents-labeled_TRAIN/review-044.txt,146,163,Americain to take
../datasets/text-documents-labeled_TRAIN/review-044.txt,146,156,Americain 
../datasets/text-documents-labeled_TRAIN/review-044.txt,156,163,to take
../datasets/text-documents-labeled_TRAIN/review-045.txt,215,228,ready to play
../datasets/text-documents-labeled_TRAIN/review-045.txt,215,221,ready 
../datasets/text-documents-labeled_TRAIN/review-045.txt,221,228,to play
../datasets/text-documents-labeled_TRAIN/review-045.txt,529,542,down a flight
../datasets/text-documents-labeled_TRAIN/review-045.txt,529,534,down 
../datasets/text-documents-labeled_TRAIN/review-045.txt,534,542,a flight
../datasets/text-documents-labeled_TRAIN/review-045.txt,543,555,of stairs at
../datasets/text-documents-labeled_TRAIN/review-045.txt,379,382,of 
../datasets/text-documents-labeled_TRAIN/review-045.txt,546,555,stairs at
../datasets/text-documents-labeled_TRAIN/review-045.txt,636,656,a Chinese restaurant
../datasets/text-documents-labeled_TRAIN/review-045.txt,341,343,a 
../datasets/text-documents-labeled_TRAIN/review-045.txt,638,656,Chinese restaurant
../datasets/text-documents-labeled_TRAIN/review-045.txt,44,56,It was early
../datasets/text-documents-labeled_TRAIN/review-045.txt,44,47,It 
../datasets/text-documents-labeled_TRAIN/review-045.txt,47,56,was early
../datasets/text-documents-labeled_TRAIN/review-045.txt,682,700,version of Chinese
../datasets/text-documents-labeled_TRAIN/review-045.txt,682,690,version 
../datasets/text-documents-labeled_TRAIN/review-045.txt,690,700,of Chinese
../datasets/text-documents-labeled_TRAIN/review-045.txt,812,827,Wo Hop predates
../datasets/text-documents-labeled_TRAIN/review-045.txt,0,3,Wo 
../datasets/text-documents-labeled_TRAIN/review-045.txt,815,827,Hop predates
../datasets/text-documents-labeled_TRAIN/review-045.txt,413,430,get chopsticks at
../datasets/text-documents-labeled_TRAIN/review-045.txt,413,417,get 
../datasets/text-documents-labeled_TRAIN/review-045.txt,417,430,chopsticks at
../datasets/text-documents-labeled_TRAIN/review-045.txt,625,635,to know as
../datasets/text-documents-labeled_TRAIN/review-045.txt,221,224,to 
../datasets/text-documents-labeled_TRAIN/review-045.txt,628,635,know as
../datasets/text-documents-labeled_TRAIN/review-045.txt,764,777,no cumin lamb
../datasets/text-documents-labeled_TRAIN/review-045.txt,764,767,no 
../datasets/text-documents-labeled_TRAIN/review-045.txt,767,777,cumin lamb
../datasets/text-documents-labeled_TRAIN/review-046.txt,2131,2147,Gabriel and Gina
../datasets/text-documents-labeled_TRAIN/review-046.txt,2131,2139,Gabriel 
../datasets/text-documents-labeled_TRAIN/review-046.txt,2139,2147,and Gina
../datasets/text-documents-labeled_TRAIN/review-046.txt,68,82,In the fantasy
../datasets/text-documents-labeled_TRAIN/review-046.txt,68,71,In 
../datasets/text-documents-labeled_TRAIN/review-046.txt,71,82,the fantasy
../datasets/text-documents-labeled_TRAIN/review-046.txt,171,188,tin ceilings that
../datasets/text-documents-labeled_TRAIN/review-046.txt,171,175,tin 
../datasets/text-documents-labeled_TRAIN/review-046.txt,175,188,ceilings that
../datasets/text-documents-labeled_TRAIN/review-046.txt,2190,2210,couple behind Joseph
../datasets/text-documents-labeled_TRAIN/review-046.txt,2190,2197,couple 
../datasets/text-documents-labeled_TRAIN/review-046.txt,2197,2210,behind Joseph
../datasets/text-documents-labeled_TRAIN/review-046.txt,773,787,when the crowd
../datasets/text-documents-labeled_TRAIN/review-046.txt,596,601,when 
../datasets/text-documents-labeled_TRAIN/review-046.txt,778,787,the crowd
../datasets/text-documents-labeled_TRAIN/review-046.txt,903,920,West pulsing from
../datasets/text-documents-labeled_TRAIN/review-046.txt,903,908,West 
../datasets/text-documents-labeled_TRAIN/review-046.txt,908,920,pulsing from
../datasets/text-documents-labeled_TRAIN/review-046.txt,921,937,the sound system
../datasets/text-documents-labeled_TRAIN/review-046.txt,71,75,the 
../datasets/text-documents-labeled_TRAIN/review-046.txt,925,937,sound system
../datasets/text-documents-labeled_TRAIN/review-046.txt,206,222,of peanut butter
../datasets/text-documents-labeled_TRAIN/review-046.txt,83,86,of 
../datasets/text-documents-labeled_TRAIN/review-046.txt,209,222,peanut butter
../datasets/text-documents-labeled_TRAIN/review-046.txt,848,864,and sriracha for
../datasets/text-documents-labeled_TRAIN/review-046.txt,407,411,and 
../datasets/text-documents-labeled_TRAIN/review-046.txt,852,864,sriracha for
../datasets/text-documents-labeled_TRAIN/review-046.txt,2220,2237,across the street
../datasets/text-documents-labeled_TRAIN/review-046.txt,741,748,across 
../datasets/text-documents-labeled_TRAIN/review-046.txt,2227,2237,the street
../datasets/text-documents-labeled_TRAIN/review-047.txt,692,710,in Sondheim lyrics
../datasets/text-documents-labeled_TRAIN/review-047.txt,324,327,in 
../datasets/text-documents-labeled_TRAIN/review-047.txt,695,710,Sondheim lyrics
../datasets/text-documents-labeled_TRAIN/review-047.txt,876,890,just like that
../datasets/text-documents-labeled_TRAIN/review-047.txt,876,881,just 
../datasets/text-documents-labeled_TRAIN/review-047.txt,881,890,like that
../datasets/text-documents-labeled_TRAIN/review-047.txt,517,526,s a glass
../datasets/text-documents-labeled_TRAIN/review-047.txt,105,107,s 
../datasets/text-documents-labeled_TRAIN/review-047.txt,519,526,a glass
../datasets/text-documents-labeled_TRAIN/review-047.txt,777,790,the campus at
../datasets/text-documents-labeled_TRAIN/review-047.txt,83,87,the 
../datasets/text-documents-labeled_TRAIN/review-047.txt,781,790,campus at
../datasets/text-documents-labeled_TRAIN/review-047.txt,805,818,last time and
../datasets/text-documents-labeled_TRAIN/review-047.txt,805,810,last 
../datasets/text-documents-labeled_TRAIN/review-047.txt,810,818,time and
../datasets/text-documents-labeled_TRAIN/review-047.txt,763,776,they walk off
../datasets/text-documents-labeled_TRAIN/review-047.txt,763,768,they 
../datasets/text-documents-labeled_TRAIN/review-047.txt,768,776,walk off
../datasets/text-documents-labeled_TRAIN/review-047.txt,640,651,s Paris Bar
../datasets/text-documents-labeled_TRAIN/review-047.txt,105,107,s 
../datasets/text-documents-labeled_TRAIN/review-047.txt,642,651,Paris Bar
../datasets/text-documents-labeled_TRAIN/review-047.txt,540,553,This is Raoul
../datasets/text-documents-labeled_TRAIN/review-047.txt,540,545,This 
../datasets/text-documents-labeled_TRAIN/review-047.txt,545,553,is Raoul
../datasets/text-documents-labeled_TRAIN/review-047.txt,720,728,s is the
../datasets/text-documents-labeled_TRAIN/review-047.txt,105,107,s 
../datasets/text-documents-labeled_TRAIN/review-047.txt,722,728,is the
../datasets/text-documents-labeled_TRAIN/review-047.txt,729,745,place people are
../datasets/text-documents-labeled_TRAIN/review-047.txt,729,735,place 
../datasets/text-documents-labeled_TRAIN/review-047.txt,735,745,people are
../datasets/text-documents-labeled_TRAIN/review-048.txt,2037,2055,It certainly doesn
../datasets/text-documents-labeled_TRAIN/review-048.txt,2037,2040,It 
../datasets/text-documents-labeled_TRAIN/review-048.txt,2040,2055,certainly doesn
../datasets/text-documents-labeled_TRAIN/review-048.txt,1933,1948,the tiled floor
../datasets/text-documents-labeled_TRAIN/review-048.txt,105,109,the 
../datasets/text-documents-labeled_TRAIN/review-048.txt,1937,1948,tiled floor
../datasets/text-documents-labeled_TRAIN/review-048.txt,2374,2385,but that is
../datasets/text-documents-labeled_TRAIN/review-048.txt,2374,2378,but 
../datasets/text-documents-labeled_TRAIN/review-048.txt,2378,2385,that is
../datasets/text-documents-labeled_TRAIN/review-048.txt,1991,2003,at odds with
../datasets/text-documents-labeled_TRAIN/review-048.txt,501,504,at 
../datasets/text-documents-labeled_TRAIN/review-048.txt,1994,2003,odds with
../datasets/text-documents-labeled_TRAIN/review-048.txt,2582,2593,to an early
../datasets/text-documents-labeled_TRAIN/review-048.txt,125,128,to 
../datasets/text-documents-labeled_TRAIN/review-048.txt,2585,2593,an early
../datasets/text-documents-labeled_TRAIN/review-048.txt,2140,2155,s dishes across
../datasets/text-documents-labeled_TRAIN/review-048.txt,115,117,s 
../datasets/text-documents-labeled_TRAIN/review-048.txt,2142,2155,dishes across
../datasets/text-documents-labeled_TRAIN/review-048.txt,2096,2115,linger with friends
../datasets/text-documents-labeled_TRAIN/review-048.txt,2096,2103,linger 
../datasets/text-documents-labeled_TRAIN/review-048.txt,2103,2115,with friends
../datasets/text-documents-labeled_TRAIN/review-048.txt,2416,2430,a princess and
../datasets/text-documents-labeled_TRAIN/review-048.txt,88,90,a 
../datasets/text-documents-labeled_TRAIN/review-048.txt,2418,2430,princess and
../datasets/text-documents-labeled_TRAIN/review-048.txt,1905,1922,Forgive the stark
../datasets/text-documents-labeled_TRAIN/review-048.txt,1905,1913,Forgive 
../datasets/text-documents-labeled_TRAIN/review-048.txt,1913,1922,the stark
../datasets/text-documents-labeled_TRAIN/review-048.txt,565,578,meal here and
../datasets/text-documents-labeled_TRAIN/review-048.txt,565,570,meal 
../datasets/text-documents-labeled_TRAIN/review-048.txt,570,578,here and
../datasets/text-documents-labeled_TRAIN/review-049.txt,442,458,Some people like
../datasets/text-documents-labeled_TRAIN/review-049.txt,442,447,Some 
../datasets/text-documents-labeled_TRAIN/review-049.txt,447,458,people like
../datasets/text-documents-labeled_TRAIN/review-049.txt,1265,1280,born chef Chris
../datasets/text-documents-labeled_TRAIN/review-049.txt,1265,1270,born 
../datasets/text-documents-labeled_TRAIN/review-049.txt,1270,1280,chef Chris
../datasets/text-documents-labeled_TRAIN/review-049.txt,474,490,a server advises
../datasets/text-documents-labeled_TRAIN/review-049.txt,173,175,a 
../datasets/text-documents-labeled_TRAIN/review-049.txt,476,490,server advises
../datasets/text-documents-labeled_TRAIN/review-049.txt,343,358,see the chipped
../datasets/text-documents-labeled_TRAIN/review-049.txt,343,347,see 
../datasets/text-documents-labeled_TRAIN/review-049.txt,347,358,the chipped
../datasets/text-documents-labeled_TRAIN/review-049.txt,302,315,s a marvelous
../datasets/text-documents-labeled_TRAIN/review-049.txt,90,92,s 
../datasets/text-documents-labeled_TRAIN/review-049.txt,304,315,a marvelous
../datasets/text-documents-labeled_TRAIN/review-049.txt,396,407,a finger of
../datasets/text-documents-labeled_TRAIN/review-049.txt,173,175,a 
../datasets/text-documents-labeled_TRAIN/review-049.txt,398,407,finger of
../datasets/text-documents-labeled_TRAIN/review-049.txt,251,267,just enough milk
../datasets/text-documents-labeled_TRAIN/review-049.txt,251,256,just 
../datasets/text-documents-labeled_TRAIN/review-049.txt,256,267,enough milk
../datasets/text-documents-labeled_TRAIN/review-049.txt,0,17,Whitehall Bar and
../datasets/text-documents-labeled_TRAIN/review-049.txt,0,10,Whitehall 
../datasets/text-documents-labeled_TRAIN/review-049.txt,10,17,Bar and
../datasets/text-documents-labeled_TRAIN/review-049.txt,328,342,You can almost
../datasets/text-documents-labeled_TRAIN/review-049.txt,328,332,You 
../datasets/text-documents-labeled_TRAIN/review-049.txt,332,342,can almost
../datasets/text-documents-labeled_TRAIN/review-049.txt,370,385,To complete the
../datasets/text-documents-labeled_TRAIN/review-049.txt,370,373,To 
../datasets/text-documents-labeled_TRAIN/review-049.txt,373,385,complete the
../datasets/text-documents-labeled_TRAIN/review-050.txt,45,67,Daylight pours through
../datasets/text-documents-labeled_TRAIN/review-050.txt,45,54,Daylight 
../datasets/text-documents-labeled_TRAIN/review-050.txt,54,67,pours through
../datasets/text-documents-labeled_TRAIN/review-050.txt,221,236,tables and chat
../datasets/text-documents-labeled_TRAIN/review-050.txt,221,228,tables 
../datasets/text-documents-labeled_TRAIN/review-050.txt,228,236,and chat
../datasets/text-documents-labeled_TRAIN/review-050.txt,340,356,s platonic ideal
../datasets/text-documents-labeled_TRAIN/review-050.txt,58,60,s 
../datasets/text-documents-labeled_TRAIN/review-050.txt,342,356,platonic ideal
../datasets/text-documents-labeled_TRAIN/review-050.txt,203,220,neighbors stop at
../datasets/text-documents-labeled_TRAIN/review-050.txt,203,213,neighbors 
../datasets/text-documents-labeled_TRAIN/review-050.txt,213,220,stop at
../datasets/text-documents-labeled_TRAIN/review-050.txt,383,403,rootsy Brooklyn good
../datasets/text-documents-labeled_TRAIN/review-050.txt,383,390,rootsy 
../datasets/text-documents-labeled_TRAIN/review-050.txt,390,403,Brooklyn good
../datasets/text-documents-labeled_TRAIN/review-050.txt,1670,1683,is a Tyrolean
../datasets/text-documents-labeled_TRAIN/review-050.txt,470,473,is 
../datasets/text-documents-labeled_TRAIN/review-050.txt,1673,1683,a Tyrolean
